login_id,operator_id,machine_id,execution_id,work_order_id,shift,login_time,logout_time,login_status
LOGIN-00000445,OP-0057,VIS-L4-S50,EXEC-000445,WO-20260125-000445,ShiftType.MORNING,2026-01-25 13:23:00,2026-01-25 13:57:00,LOGIN_SUCCESS
LOGIN-00000446,OP-0010,PKG-L4-S90,EXEC-000446,WO-20260125-000446,ShiftType.MORNING,2026-01-25 13:43:00,2026-01-25 14:19:00,LOGIN_SUCCESS
LOGIN-00000447,OP-0042,ASM-L5-S20,EXEC-000447,WO-20260125-000447,ShiftType.MORNING,2026-01-25 14:03:00,2026-01-25 14:36:00,LOGIN_SUCCESS
LOGIN-00000448,OP-0063,MOT-L2-S60,EXEC-000448,WO-20260126-000448,ShiftType.MORNING,2026-01-26 06:37:00,2026-01-26 07:20:00,LOGIN_SUCCESS
LOGIN-00000449,OP-0035,PF-L2-S10,EXEC-000449,WO-20260126-000449,ShiftType.MORNING,2026-01-26 06:55:00,2026-01-26 07:36:00,LOGIN_SUCCESS
LOGIN-00000450,OP-0011,DTA-L4-S30,EXEC-000450,WO-20260126-000450,ShiftType.MORNING,2026-01-26 07:21:00,2026-01-26 07:58:00,LOGIN_SUCCESS
LOGIN-00000451,OP-0070,HVT-L2-S70,EXEC-000451,WO-20260126-000451,ShiftType.MORNING,2026-01-26 07:38:00,2026-01-26 08:16:00,LOGIN_SUCCESS
LOGIN-00000452,OP-0035,MOT-L4-S60,EXEC-000452,WO-20260126-000452,ShiftType.MORNING,2026-01-26 08:03:00,2026-01-26 08:36:00,LOGIN_SUCCESS
LOGIN-00000453,OP-0050,PLT-L4-S80,EXEC-000453,WO-20260126-000453,ShiftType.MORNING,2026-01-26 08:17:00,2026-01-26 09:00:00,LOGIN_SUCCESS
LOGIN-00000454,OP-0049,HVT-L2-S70,EXEC-000454,WO-20260126-000454,ShiftType.MORNING,2026-01-26 08:35:00,2026-01-26 09:20:00,LOGIN_SUCCESS
LOGIN-00000455,OP-0045,HVT-L5-S70,EXEC-000455,WO-20260126-000455,ShiftType.MORNING,2026-01-26 08:58:00,2026-01-26 09:39:00,LOGIN_SUCCESS
LOGIN-00000456,OP-0051,PLT-L1-S80,EXEC-000456,WO-20260126-000456,ShiftType.MORNING,2026-01-26 09:21:00,2026-01-26 09:58:00,LOGIN_SUCCESS
LOGIN-00000457,OP-0025,PKG-L4-S90,EXEC-000457,WO-20260126-000457,ShiftType.MORNING,2026-01-26 09:35:00,2026-01-26 10:18:00,LOGIN_SUCCESS
LOGIN-00000458,OP-0019,GBA-L5-S40,EXEC-000458,WO-20260126-000458,ShiftType.MORNING,2026-01-26 09:57:00,2026-01-26 10:37:00,LOGIN_SUCCESS
LOGIN-00000459,OP-0026,VIS-L3-S50,EXEC-000459,WO-20260126-000459,ShiftType.MORNING,2026-01-26 10:15:00,2026-01-26 10:58:00,LOGIN_SUCCESS
LOGIN-00000460,OP-0055,PKG-L6-S90,EXEC-000460,WO-20260126-000460,ShiftType.MORNING,2026-01-26 10:42:00,2026-01-26 11:19:00,LOGIN_SUCCESS
LOGIN-00000461,OP-0012,PKG-L2-S90,EXEC-000461,WO-20260126-000461,ShiftType.MORNING,2026-01-26 10:58:00,2026-01-26 11:40:00,LOGIN_SUCCESS
LOGIN-00000462,OP-0026,GBA-L2-S40,EXEC-000462,WO-20260126-000462,ShiftType.MORNING,2026-01-26 11:18:00,2026-01-26 11:56:00,LOGIN_SUCCESS
LOGIN-00000463,OP-0054,PKG-L5-S90,EXEC-000463,WO-20260126-000463,ShiftType.MORNING,2026-01-26 11:39:00,2026-01-26 12:17:00,LOGIN_SUCCESS
LOGIN-00000464,OP-0031,PF-L4-S10,EXEC-000464,WO-20260126-000464,ShiftType.MORNING,2026-01-26 12:01:00,2026-01-26 12:39:00,LOGIN_SUCCESS
LOGIN-00000465,OP-0017,MOT-L2-S60,EXEC-000465,WO-20260126-000465,ShiftType.MORNING,2026-01-26 12:16:00,2026-01-26 12:58:00,LOGIN_SUCCESS
LOGIN-00000466,OP-0059,HVT-L6-S70,EXEC-000466,WO-20260126-000466,ShiftType.MORNING,2026-01-26 12:37:00,2026-01-26 13:16:00,LOGIN_SUCCESS
LOGIN-00000467,OP-0048,PF-L3-S10,EXEC-000467,WO-20260127-000467,ShiftType.MORNING,2026-01-27 06:39:00,2026-01-27 07:17:00,LOGIN_SUCCESS
LOGIN-00000468,OP-0058,VIS-L3-S50,EXEC-000468,WO-20260127-000468,ShiftType.MORNING,2026-01-27 07:00:00,2026-01-27 07:37:00,LOGIN_SUCCESS
LOGIN-00000469,OP-0044,HVT-L6-S70,EXEC-000469,WO-20260127-000469,ShiftType.MORNING,2026-01-27 07:23:00,2026-01-27 07:56:00,LOGIN_SUCCESS
LOGIN-00000470,OP-0045,GBA-L5-S40,EXEC-000470,WO-20260127-000470,ShiftType.MORNING,2026-01-27 07:42:00,2026-01-27 08:18:00,LOGIN_SUCCESS
LOGIN-00000471,OP-0011,VIS-L3-S50,EXEC-000471,WO-20260127-000471,ShiftType.MORNING,2026-01-27 07:58:00,2026-01-27 08:37:00,LOGIN_SUCCESS
LOGIN-00000472,OP-0039,VIS-L3-S50,EXEC-000472,WO-20260127-000472,ShiftType.MORNING,2026-01-27 08:20:00,2026-01-27 08:56:00,LOGIN_SUCCESS
LOGIN-00000473,OP-0059,PLT-L2-S80,EXEC-000473,WO-20260127-000473,ShiftType.MORNING,2026-01-27 08:36:00,2026-01-27 09:16:00,LOGIN_SUCCESS
LOGIN-00000474,OP-0033,PF-L5-S10,EXEC-000474,WO-20260127-000474,ShiftType.MORNING,2026-01-27 09:00:00,2026-01-27 09:37:00,LOGIN_SUCCESS
LOGIN-00000475,OP-0055,PF-L2-S10,EXEC-000475,WO-20260127-000475,ShiftType.MORNING,2026-01-27 09:20:00,2026-01-27 09:57:00,LOGIN_SUCCESS
LOGIN-00000476,OP-0050,MOT-L5-S60,EXEC-000476,WO-20260127-000476,ShiftType.MORNING,2026-01-27 09:35:00,2026-01-27 10:20:00,LOGIN_SUCCESS
LOGIN-00000477,OP-0021,MOT-L4-S60,EXEC-000477,WO-20260127-000477,ShiftType.MORNING,2026-01-27 09:58:00,2026-01-27 10:38:00,LOGIN_SUCCESS
LOGIN-00000478,OP-0013,DTA-L2-S30,EXEC-000478,WO-20260127-000478,ShiftType.MORNING,2026-01-27 10:19:00,2026-01-27 11:00:00,LOGIN_SUCCESS
LOGIN-00000479,OP-0039,DTA-L2-S30,EXEC-000479,WO-20260127-000479,ShiftType.MORNING,2026-01-27 10:38:00,2026-01-27 11:19:00,LOGIN_SUCCESS
LOGIN-00000480,OP-0046,MOT-L4-S60,EXEC-000480,WO-20260127-000480,ShiftType.MORNING,2026-01-27 10:57:00,2026-01-27 11:39:00,LOGIN_SUCCESS
LOGIN-00000481,OP-0064,ASM-L4-S20,EXEC-000481,WO-20260127-000481,ShiftType.MORNING,2026-01-27 11:22:00,2026-01-27 11:56:00,LOGIN_SUCCESS
LOGIN-00000482,OP-0028,DTA-L5-S30,EXEC-000482,WO-20260127-000482,ShiftType.MORNING,2026-01-27 11:37:00,2026-01-27 12:18:00,LOGIN_SUCCESS
LOGIN-00000483,OP-0044,PKG-L3-S90,EXEC-000483,WO-20260127-000483,ShiftType.MORNING,2026-01-27 12:01:00,2026-01-27 12:36:00,LOGIN_SUCCESS
LOGIN-00000484,OP-0039,PKG-L4-S90,EXEC-000484,WO-20260127-000484,ShiftType.MORNING,2026-01-27 12:19:00,2026-01-27 13:00:00,LOGIN_SUCCESS
LOGIN-00000485,OP-0068,PKG-L3-S90,EXEC-000485,WO-20260127-000485,ShiftType.MORNING,2026-01-27 12:43:00,2026-01-27 13:16:00,LOGIN_SUCCESS
LOGIN-00000486,OP-0067,ASM-L4-S20,EXEC-000486,WO-20260127-000486,ShiftType.MORNING,2026-01-27 12:59:00,2026-01-27 13:38:00,LOGIN_SUCCESS
LOGIN-00000487,OP-0064,MOT-L6-S60,EXEC-000487,WO-20260127-000487,ShiftType.MORNING,2026-01-27 13:22:00,2026-01-27 13:57:00,LOGIN_SUCCESS
LOGIN-00000488,OP-0042,DTA-L6-S30,EXEC-000488,WO-20260127-000488,ShiftType.MORNING,2026-01-27 13:37:00,2026-01-27 14:19:00,LOGIN_SUCCESS
LOGIN-00000489,OP-0035,VIS-L4-S50,EXEC-000489,WO-20260127-000489,ShiftType.MORNING,2026-01-27 14:00:00,2026-01-27 14:39:00,LOGIN_SUCCESS
LOGIN-00000490,OP-0032,ASM-L2-S20,EXEC-000490,WO-20260127-000490,ShiftType.MORNING,2026-01-27 14:18:00,2026-01-27 15:00:00,LOGIN_SUCCESS
LOGIN-00000491,OP-0007,PKG-L6-S90,EXEC-000491,WO-20260128-000491,ShiftType.MORNING,2026-01-28 06:41:00,2026-01-28 07:18:00,LOGIN_SUCCESS
LOGIN-00000492,OP-0051,ASM-L5-S20,EXEC-000492,WO-20260128-000492,ShiftType.MORNING,2026-01-28 06:56:00,2026-01-28 07:37:00,LOGIN_SUCCESS
LOGIN-00000493,OP-0007,HVT-L4-S70,EXEC-000493,WO-20260128-000493,ShiftType.MORNING,2026-01-28 07:17:00,2026-01-28 07:56:00,LOGIN_SUCCESS
LOGIN-00000494,OP-0019,HVT-L1-S70,EXEC-000494,WO-20260128-000494,ShiftType.MORNING,2026-01-28 07:37:00,2026-01-28 08:18:00,LOGIN_SUCCESS
LOGIN-00000495,OP-0019,PF-L2-S10,EXEC-000495,WO-20260128-000495,ShiftType.MORNING,2026-01-28 08:01:00,2026-01-28 08:38:00,LOGIN_SUCCESS
LOGIN-00000496,OP-0062,PLT-L1-S80,EXEC-000496,WO-20260128-000496,ShiftType.MORNING,2026-01-28 08:18:00,2026-01-28 08:57:00,LOGIN_SUCCESS
LOGIN-00000497,OP-0050,PLT-L6-S80,EXEC-000497,WO-20260128-000497,ShiftType.MORNING,2026-01-28 08:40:00,2026-01-28 09:19:00,LOGIN_SUCCESS
LOGIN-00000498,OP-0019,DTA-L6-S30,EXEC-000498,WO-20260128-000498,ShiftType.MORNING,2026-01-28 09:02:00,2026-01-28 09:38:00,LOGIN_SUCCESS
LOGIN-00000499,OP-0065,ASM-L3-S20,EXEC-000499,WO-20260128-000499,ShiftType.MORNING,2026-01-28 09:16:00,2026-01-28 09:57:00,LOGIN_SUCCESS
LOGIN-00000500,OP-0062,PKG-L6-S90,EXEC-000500,WO-20260128-000500,ShiftType.MORNING,2026-01-28 09:35:00,2026-01-28 10:18:00,LOGIN_SUCCESS
LOGIN-00000501,OP-0015,PKG-L6-S90,EXEC-000501,WO-20260128-000501,ShiftType.MORNING,2026-01-28 10:00:00,2026-01-28 10:40:00,LOGIN_SUCCESS
LOGIN-00000502,OP-0037,PF-L4-S10,EXEC-000502,WO-20260128-000502,ShiftType.MORNING,2026-01-28 10:23:00,2026-01-28 10:57:00,LOGIN_SUCCESS
LOGIN-00000503,OP-0052,ASM-L6-S20,EXEC-000503,WO-20260128-000503,ShiftType.MORNING,2026-01-28 10:43:00,2026-01-28 11:16:00,LOGIN_SUCCESS
LOGIN-00000504,OP-0032,PF-L5-S10,EXEC-000504,WO-20260128-000504,ShiftType.MORNING,2026-01-28 10:58:00,2026-01-28 11:37:00,LOGIN_SUCCESS
LOGIN-00000505,OP-0010,MOT-L5-S60,EXEC-000505,WO-20260128-000505,ShiftType.MORNING,2026-01-28 11:15:00,2026-01-28 11:58:00,LOGIN_SUCCESS
LOGIN-00000506,OP-0020,ASM-L1-S20,EXEC-000506,WO-20260128-000506,ShiftType.MORNING,2026-01-28 11:43:00,2026-01-28 12:16:00,LOGIN_SUCCESS
LOGIN-00000507,OP-0042,VIS-L6-S50,EXEC-000507,WO-20260128-000507,ShiftType.MORNING,2026-01-28 11:57:00,2026-01-28 12:36:00,LOGIN_SUCCESS
LOGIN-00000508,OP-0066,PF-L6-S10,EXEC-000508,WO-20260128-000508,ShiftType.MORNING,2026-01-28 12:22:00,2026-01-28 12:56:00,LOGIN_SUCCESS
LOGIN-00000509,OP-0052,PF-L6-S10,EXEC-000509,WO-20260128-000509,ShiftType.MORNING,2026-01-28 12:43:00,2026-01-28 13:19:00,LOGIN_SUCCESS
LOGIN-00000510,OP-0042,PF-L2-S10,EXEC-000510,WO-20260129-000510,ShiftType.MORNING,2026-01-29 06:43:00,2026-01-29 07:18:00,LOGIN_SUCCESS
LOGIN-00000511,OP-0048,MOT-L6-S60,EXEC-000511,WO-20260129-000511,ShiftType.MORNING,2026-01-29 06:55:00,2026-01-29 07:37:00,LOGIN_SUCCESS
LOGIN-00000512,OP-0032,DTA-L1-S30,EXEC-000512,WO-20260129-000512,ShiftType.MORNING,2026-01-29 07:17:00,2026-01-29 07:58:00,LOGIN_SUCCESS
LOGIN-00000513,OP-0040,VIS-L4-S50,EXEC-000513,WO-20260129-000513,ShiftType.MORNING,2026-01-29 07:39:00,2026-01-29 08:18:00,LOGIN_SUCCESS
LOGIN-00000514,OP-0046,ASM-L2-S20,EXEC-000514,WO-20260129-000514,ShiftType.MORNING,2026-01-29 08:02:00,2026-01-29 08:37:00,LOGIN_SUCCESS
LOGIN-00000515,OP-0072,DTA-L1-S30,EXEC-000515,WO-20260129-000515,ShiftType.MORNING,2026-01-29 08:17:00,2026-01-29 08:58:00,LOGIN_SUCCESS
LOGIN-00000516,OP-0024,PLT-L5-S80,EXEC-000516,WO-20260129-000516,ShiftType.MORNING,2026-01-29 08:40:00,2026-01-29 09:20:00,LOGIN_SUCCESS
LOGIN-00000517,OP-0044,GBA-L2-S40,EXEC-000517,WO-20260129-000517,ShiftType.MORNING,2026-01-29 09:01:00,2026-01-29 09:37:00,LOGIN_SUCCESS
LOGIN-00000518,OP-0008,PKG-L5-S90,EXEC-000518,WO-20260129-000518,ShiftType.MORNING,2026-01-29 09:20:00,2026-01-29 09:59:00,LOGIN_SUCCESS
LOGIN-00000519,OP-0005,PKG-L5-S90,EXEC-000519,WO-20260129-000519,ShiftType.MORNING,2026-01-29 09:40:00,2026-01-29 10:16:00,LOGIN_SUCCESS
LOGIN-00000520,OP-0036,ASM-L2-S20,EXEC-000520,WO-20260129-000520,ShiftType.MORNING,2026-01-29 09:59:00,2026-01-29 10:37:00,LOGIN_SUCCESS
LOGIN-00000521,OP-0045,GBA-L5-S40,EXEC-000521,WO-20260129-000521,ShiftType.MORNING,2026-01-29 10:15:00,2026-01-29 11:00:00,LOGIN_SUCCESS
LOGIN-00000522,OP-0061,PKG-L5-S90,EXEC-000522,WO-20260129-000522,ShiftType.MORNING,2026-01-29 10:39:00,2026-01-29 11:18:00,LOGIN_SUCCESS
LOGIN-00000523,OP-0018,PKG-L2-S90,EXEC-000523,WO-20260129-000523,ShiftType.MORNING,2026-01-29 11:00:00,2026-01-29 11:40:00,LOGIN_SUCCESS
LOGIN-00000524,OP-0065,PF-L5-S10,EXEC-000524,WO-20260129-000524,ShiftType.MORNING,2026-01-29 11:16:00,2026-01-29 11:59:00,LOGIN_SUCCESS
LOGIN-00000525,OP-0018,PLT-L5-S80,EXEC-000525,WO-20260129-000525,ShiftType.MORNING,2026-01-29 11:36:00,2026-01-29 12:19:00,LOGIN_SUCCESS
LOGIN-00000526,OP-0006,HVT-L4-S70,EXEC-000526,WO-20260129-000526,ShiftType.MORNING,2026-01-29 11:55:00,2026-01-29 12:38:00,LOGIN_SUCCESS
LOGIN-00000527,OP-0014,ASM-L5-S20,EXEC-000527,WO-20260129-000527,ShiftType.MORNING,2026-01-29 12:20:00,2026-01-29 12:59:00,LOGIN_SUCCESS
LOGIN-00000528,OP-0063,MOT-L3-S60,EXEC-000528,WO-20260129-000528,ShiftType.MORNING,2026-01-29 12:41:00,2026-01-29 13:16:00,LOGIN_SUCCESS
LOGIN-00000529,OP-0057,ASM-L1-S20,EXEC-000529,WO-20260129-000529,ShiftType.MORNING,2026-01-29 12:55:00,2026-01-29 13:39:00,LOGIN_SUCCESS
LOGIN-00000530,OP-0064,VIS-L1-S50,EXEC-000530,WO-20260129-000530,ShiftType.MORNING,2026-01-29 13:22:00,2026-01-29 13:58:00,LOGIN_SUCCESS
LOGIN-00000531,OP-0068,VIS-L5-S50,EXEC-000531,WO-20260130-000531,ShiftType.MORNING,2026-01-30 06:43:00,2026-01-30 07:17:00,LOGIN_SUCCESS
LOGIN-00000532,OP-0015,GBA-L6-S40,EXEC-000532,WO-20260130-000532,ShiftType.MORNING,2026-01-30 06:57:00,2026-01-30 07:40:00,LOGIN_SUCCESS
LOGIN-00000533,OP-0054,PF-L6-S10,EXEC-000533,WO-20260130-000533,ShiftType.MORNING,2026-01-30 07:15:00,2026-01-30 07:59:00,LOGIN_SUCCESS
LOGIN-00000534,OP-0012,PKG-L5-S90,EXEC-000534,WO-20260130-000534,ShiftType.MORNING,2026-01-30 07:42:00,2026-01-30 08:19:00,LOGIN_SUCCESS
LOGIN-00000535,OP-0061,MOT-L4-S60,EXEC-000535,WO-20260130-000535,ShiftType.MORNING,2026-01-30 08:02:00,2026-01-30 08:39:00,LOGIN_SUCCESS
LOGIN-00000536,OP-0007,ASM-L6-S20,EXEC-000536,WO-20260130-000536,ShiftType.MORNING,2026-01-30 08:22:00,2026-01-30 09:00:00,LOGIN_SUCCESS
LOGIN-00000537,OP-0020,PF-L3-S10,EXEC-000537,WO-20260130-000537,ShiftType.MORNING,2026-01-30 08:37:00,2026-01-30 09:17:00,LOGIN_SUCCESS
LOGIN-00000538,OP-0016,VIS-L4-S50,EXEC-000538,WO-20260130-000538,ShiftType.MORNING,2026-01-30 09:01:00,2026-01-30 09:39:00,LOGIN_SUCCESS
LOGIN-00000539,OP-0046,ASM-L3-S20,EXEC-000539,WO-20260130-000539,ShiftType.MORNING,2026-01-30 09:17:00,2026-01-30 09:59:00,LOGIN_SUCCESS
LOGIN-00000540,OP-0043,ASM-L4-S20,EXEC-000540,WO-20260130-000540,ShiftType.MORNING,2026-01-30 09:36:00,2026-01-30 10:20:00,LOGIN_SUCCESS
LOGIN-00000541,OP-0025,ASM-L4-S20,EXEC-000541,WO-20260130-000541,ShiftType.MORNING,2026-01-30 10:03:00,2026-01-30 10:36:00,LOGIN_SUCCESS
LOGIN-00000542,OP-0062,PF-L6-S10,EXEC-000542,WO-20260130-000542,ShiftType.MORNING,2026-01-30 10:22:00,2026-01-30 10:57:00,LOGIN_SUCCESS
LOGIN-00000543,OP-0069,MOT-L4-S60,EXEC-000543,WO-20260130-000543,ShiftType.MORNING,2026-01-30 10:35:00,2026-01-30 11:18:00,LOGIN_SUCCESS
LOGIN-00000544,OP-0005,GBA-L2-S40,EXEC-000544,WO-20260130-000544,ShiftType.MORNING,2026-01-30 11:03:00,2026-01-30 11:37:00,LOGIN_SUCCESS
LOGIN-00000545,OP-0060,ASM-L5-S20,EXEC-000545,WO-20260130-000545,ShiftType.MORNING,2026-01-30 11:16:00,2026-01-30 12:00:00,LOGIN_SUCCESS
LOGIN-00000546,OP-0031,VIS-L6-S50,EXEC-000546,WO-20260130-000546,ShiftType.MORNING,2026-01-30 11:41:00,2026-01-30 12:19:00,LOGIN_SUCCESS
LOGIN-00000547,OP-0053,VIS-L3-S50,EXEC-000547,WO-20260130-000547,ShiftType.MORNING,2026-01-30 12:02:00,2026-01-30 12:40:00,LOGIN_SUCCESS
LOGIN-00000548,OP-0047,DTA-L5-S30,EXEC-000548,WO-20260130-000548,ShiftType.MORNING,2026-01-30 12:20:00,2026-01-30 13:00:00,LOGIN_SUCCESS
LOGIN-00000549,OP-0052,DTA-L6-S30,EXEC-000549,WO-20260130-000549,ShiftType.MORNING,2026-01-30 12:41:00,2026-01-30 13:19:00,LOGIN_SUCCESS
LOGIN-00000550,OP-0031,PLT-L1-S80,EXEC-000550,WO-20260130-000550,ShiftType.MORNING,2026-01-30 13:02:00,2026-01-30 13:39:00,LOGIN_SUCCESS
LOGIN-00000551,OP-0019,DTA-L1-S30,EXEC-000551,WO-20260130-000551,ShiftType.MORNING,2026-01-30 13:21:00,2026-01-30 13:56:00,LOGIN_SUCCESS
LOGIN-00000552,OP-0061,PLT-L3-S80,EXEC-000552,WO-20260130-000552,ShiftType.MORNING,2026-01-30 13:37:00,2026-01-30 14:17:00,LOGIN_SUCCESS
LOGIN-00000553,OP-0026,DTA-L3-S30,EXEC-000553,WO-20260130-000553,ShiftType.MORNING,2026-01-30 14:02:00,2026-01-30 14:37:00,LOGIN_SUCCESS
LOGIN-00000554,OP-0061,PLT-L6-S80,EXEC-000554,WO-20260130-000554,ShiftType.MORNING,2026-01-30 14:19:00,2026-01-30 14:58:00,LOGIN_SUCCESS
LOGIN-00000555,OP-0032,MOT-L1-S60,EXEC-000555,WO-20260131-000555,ShiftType.MORNING,2026-01-31 06:42:00,2026-01-31 07:17:00,LOGIN_SUCCESS
LOGIN-00000556,OP-0023,PF-L2-S10,EXEC-000556,WO-20260131-000556,ShiftType.MORNING,2026-01-31 07:00:00,2026-01-31 07:39:00,LOGIN_SUCCESS
LOGIN-00000557,OP-0017,PLT-L2-S80,EXEC-000557,WO-20260131-000557,ShiftType.MORNING,2026-01-31 07:20:00,2026-01-31 07:58:00,LOGIN_SUCCESS
LOGIN-00000558,OP-0072,ASM-L3-S20,EXEC-000558,WO-20260131-000558,ShiftType.MORNING,2026-01-31 07:42:00,2026-01-31 08:19:00,LOGIN_SUCCESS
LOGIN-00000559,OP-0052,PF-L6-S10,EXEC-000559,WO-20260131-000559,ShiftType.MORNING,2026-01-31 07:55:00,2026-01-31 08:37:00,LOGIN_SUCCESS
LOGIN-00000560,OP-0020,VIS-L3-S50,EXEC-000560,WO-20260131-000560,ShiftType.MORNING,2026-01-31 08:18:00,2026-01-31 08:57:00,LOGIN_SUCCESS
LOGIN-00000561,OP-0030,PF-L5-S10,EXEC-000561,WO-20260131-000561,ShiftType.MORNING,2026-01-31 08:37:00,2026-01-31 09:18:00,LOGIN_SUCCESS
LOGIN-00000562,OP-0037,PLT-L5-S80,EXEC-000562,WO-20260131-000562,ShiftType.MORNING,2026-01-31 08:55:00,2026-01-31 09:36:00,LOGIN_SUCCESS
LOGIN-00000563,OP-0069,MOT-L3-S60,EXEC-000563,WO-20260131-000563,ShiftType.MORNING,2026-01-31 09:18:00,2026-01-31 09:58:00,LOGIN_SUCCESS
LOGIN-00000564,OP-0008,DTA-L5-S30,EXEC-000564,WO-20260131-000564,ShiftType.MORNING,2026-01-31 09:35:00,2026-01-31 10:20:00,LOGIN_SUCCESS
LOGIN-00000565,OP-0022,VIS-L2-S50,EXEC-000565,WO-20260131-000565,ShiftType.MORNING,2026-01-31 09:58:00,2026-01-31 10:39:00,LOGIN_SUCCESS
LOGIN-00000566,OP-0015,DTA-L1-S30,EXEC-000566,WO-20260131-000566,ShiftType.MORNING,2026-01-31 10:23:00,2026-01-31 11:00:00,LOGIN_SUCCESS
LOGIN-00000567,OP-0028,DTA-L1-S30,EXEC-000567,WO-20260131-000567,ShiftType.MORNING,2026-01-31 10:42:00,2026-01-31 11:17:00,LOGIN_SUCCESS
LOGIN-00000568,OP-0047,PF-L5-S10,EXEC-000568,WO-20260131-000568,ShiftType.MORNING,2026-01-31 10:59:00,2026-01-31 11:39:00,LOGIN_SUCCESS
LOGIN-00000569,OP-0067,GBA-L3-S40,EXEC-000569,WO-20260131-000569,ShiftType.MORNING,2026-01-31 11:23:00,2026-01-31 11:58:00,LOGIN_SUCCESS
LOGIN-00000570,OP-0024,PKG-L6-S90,EXEC-000570,WO-20260131-000570,ShiftType.MORNING,2026-01-31 11:42:00,2026-01-31 12:20:00,LOGIN_SUCCESS
LOGIN-00000571,OP-0020,PF-L4-S10,EXEC-000571,WO-20260131-000571,ShiftType.MORNING,2026-01-31 11:58:00,2026-01-31 12:40:00,LOGIN_SUCCESS
LOGIN-00000572,OP-0029,DTA-L5-S30,EXEC-000572,WO-20260131-000572,ShiftType.MORNING,2026-01-31 12:23:00,2026-01-31 12:57:00,LOGIN_SUCCESS
LOGIN-00000573,OP-0026,MOT-L1-S60,EXEC-000573,WO-20260131-000573,ShiftType.MORNING,2026-01-31 12:40:00,2026-01-31 13:19:00,LOGIN_SUCCESS
LOGIN-00000574,OP-0018,HVT-L1-S70,EXEC-000574,WO-20260131-000574,ShiftType.MORNING,2026-01-31 13:03:00,2026-01-31 13:40:00,LOGIN_SUCCESS
LOGIN-00000575,OP-0068,VIS-L5-S50,EXEC-000575,WO-20260201-000575,ShiftType.MORNING,2026-02-01 06:37:00,2026-02-01 07:17:00,LOGIN_SUCCESS
LOGIN-00000576,OP-0065,MOT-L2-S60,EXEC-000576,WO-20260201-000576,ShiftType.MORNING,2026-02-01 06:55:00,2026-02-01 07:37:00,LOGIN_SUCCESS
LOGIN-00000577,OP-0025,PF-L2-S10,EXEC-000577,WO-20260201-000577,ShiftType.MORNING,2026-02-01 07:16:00,2026-02-01 07:59:00,LOGIN_SUCCESS
LOGIN-00000578,OP-0012,GBA-L4-S40,EXEC-000578,WO-20260201-000578,ShiftType.MORNING,2026-02-01 07:36:00,2026-02-01 08:18:00,LOGIN_SUCCESS
LOGIN-00000579,OP-0053,PLT-L1-S80,EXEC-000579,WO-20260201-000579,ShiftType.MORNING,2026-02-01 07:59:00,2026-02-01 08:40:00,LOGIN_SUCCESS
LOGIN-00000580,OP-0045,PF-L3-S10,EXEC-000580,WO-20260201-000580,ShiftType.MORNING,2026-02-01 08:19:00,2026-02-01 08:56:00,LOGIN_SUCCESS
LOGIN-00000581,OP-0062,DTA-L2-S30,EXEC-000581,WO-20260201-000581,ShiftType.MORNING,2026-02-01 08:43:00,2026-02-01 09:18:00,LOGIN_SUCCESS
LOGIN-00000582,OP-0003,VIS-L6-S50,EXEC-000582,WO-20260201-000582,ShiftType.MORNING,2026-02-01 09:01:00,2026-02-01 09:38:00,LOGIN_SUCCESS
LOGIN-00000583,OP-0035,ASM-L2-S20,EXEC-000583,WO-20260201-000583,ShiftType.MORNING,2026-02-01 09:20:00,2026-02-01 09:59:00,LOGIN_SUCCESS
LOGIN-00000584,OP-0030,ASM-L6-S20,EXEC-000584,WO-20260201-000584,ShiftType.MORNING,2026-02-01 09:40:00,2026-02-01 10:19:00,LOGIN_SUCCESS
LOGIN-00000585,OP-0023,VIS-L3-S50,EXEC-000585,WO-20260201-000585,ShiftType.MORNING,2026-02-01 09:59:00,2026-02-01 10:39:00,LOGIN_SUCCESS
LOGIN-00000586,OP-0064,PKG-L2-S90,EXEC-000586,WO-20260201-000586,ShiftType.MORNING,2026-02-01 10:17:00,2026-02-01 10:57:00,LOGIN_SUCCESS
LOGIN-00000587,OP-0004,HVT-L5-S70,EXEC-000587,WO-20260201-000587,ShiftType.MORNING,2026-02-01 10:38:00,2026-02-01 11:16:00,LOGIN_SUCCESS
LOGIN-00000588,OP-0028,MOT-L2-S60,EXEC-000588,WO-20260201-000588,ShiftType.MORNING,2026-02-01 10:57:00,2026-02-01 11:38:00,LOGIN_SUCCESS
LOGIN-00000589,OP-0060,MOT-L6-S60,EXEC-000589,WO-20260201-000589,ShiftType.MORNING,2026-02-01 11:15:00,2026-02-01 11:56:00,LOGIN_SUCCESS
LOGIN-00000590,OP-0047,PF-L6-S10,EXEC-000590,WO-20260201-000590,ShiftType.MORNING,2026-02-01 11:39:00,2026-02-01 12:20:00,LOGIN_SUCCESS
LOGIN-00000591,OP-0008,VIS-L2-S50,EXEC-000591,WO-20260201-000591,ShiftType.MORNING,2026-02-01 12:02:00,2026-02-01 12:38:00,LOGIN_SUCCESS
LOGIN-00000592,OP-0018,ASM-L3-S20,EXEC-000592,WO-20260201-000592,ShiftType.MORNING,2026-02-01 12:16:00,2026-02-01 13:00:00,LOGIN_SUCCESS
