package_id,serial_number,execution_id,product_code,package_type,package_weight_kg,package_length_mm,package_width_mm,package_height_mm,packaging_start,packaging_end,packaging_status
PKG-00001442,SN-00001442,EXEC-000520,GIS-145-4000,WOODEN_CRATE,230.72,2788,1712,1815,2026-01-29 10:23:00,2026-01-29 10:25:00,READY_FOR_SHIPMENT
PKG-00001443,SN-00001443,EXEC-000520,GIS-145-4000,WOODEN_CRATE,301.79,2790,1736,2135,2026-01-29 10:23:00,2026-01-29 10:25:00,READY_FOR_SHIPMENT
PKG-00001444,SN-00001444,EXEC-000521,GIS-145-4000,WOODEN_CRATE,553.48,2093,1300,2557,2026-01-29 10:43:00,2026-01-29 10:45:00,READY_FOR_SHIPMENT
PKG-00001445,SN-00001445,EXEC-000521,GIS-145-4000,WOODEN_CRATE,510.99,2071,1410,1574,2026-01-29 10:43:00,2026-01-29 10:45:00,READY_FOR_SHIPMENT
PKG-00001446,SN-00001446,EXEC-000521,GIS-145-4000,WOODEN_CRATE,417.53,2869,1318,1508,2026-01-29 10:43:00,2026-01-29 10:45:00,READY_FOR_SHIPMENT
PKG-00001447,SN-00001447,EXEC-000521,GIS-145-4000,WOODEN_CRATE,353.72,1890,1289,2182,2026-01-29 10:43:00,2026-01-29 10:45:00,READY_FOR_SHIPMENT
PKG-00001448,SN-00001448,EXEC-000522,GIS-145-3150,WOODEN_CRATE,420.76,1894,1305,2566,2026-01-29 11:03:00,2026-01-29 11:05:00,READY_FOR_SHIPMENT
PKG-00001449,SN-00001449,EXEC-000522,GIS-145-3150,WOODEN_CRATE,549.46,2439,1223,2139,2026-01-29 11:03:00,2026-01-29 11:05:00,READY_FOR_SHIPMENT
PKG-00001450,SN-00001450,EXEC-000522,GIS-145-3150,WOODEN_CRATE,494.71,2229,1528,1910,2026-01-29 11:03:00,2026-01-29 11:05:00,READY_FOR_SHIPMENT
PKG-00001451,SN-00001451,EXEC-000522,GIS-145-3150,WOODEN_CRATE,302.79,2366,1745,2153,2026-01-29 11:03:00,2026-01-29 11:05:00,READY_FOR_SHIPMENT
PKG-00001452,SN-00001452,EXEC-000523,GIS-245-4000,WOODEN_CRATE,552.3,3174,1320,2058,2026-01-29 11:23:00,2026-01-29 11:25:00,READY_FOR_SHIPMENT
PKG-00001453,SN-00001453,EXEC-000523,GIS-245-4000,WOODEN_CRATE,284.21,2360,1317,1531,2026-01-29 11:23:00,2026-01-29 11:25:00,READY_FOR_SHIPMENT
PKG-00001454,SN-00001454,EXEC-000524,GIS-245-3150,WOODEN_CRATE,632.07,2946,1726,1709,2026-01-29 11:43:00,2026-01-29 11:45:00,READY_FOR_SHIPMENT
PKG-00001455,SN-00001455,EXEC-000525,GIS-245-4000,WOODEN_CRATE,308.83,2517,1762,2152,2026-01-29 12:03:00,2026-01-29 12:05:00,READY_FOR_SHIPMENT
PKG-00001456,SN-00001456,EXEC-000525,GIS-245-4000,WOODEN_CRATE,336.55,2380,1787,2001,2026-01-29 12:03:00,2026-01-29 12:05:00,READY_FOR_SHIPMENT
PKG-00001457,SN-00001457,EXEC-000526,GIS-145-3150,WOODEN_CRATE,293.65,2437,1546,2408,2026-01-29 12:23:00,2026-01-29 12:25:00,READY_FOR_SHIPMENT
PKG-00001458,SN-00001458,EXEC-000526,GIS-145-3150,WOODEN_CRATE,241.81,1859,1682,1603,2026-01-29 12:23:00,2026-01-29 12:25:00,READY_FOR_SHIPMENT
PKG-00001459,SN-00001459,EXEC-000526,GIS-145-3150,WOODEN_CRATE,265.55,1910,1288,2373,2026-01-29 12:23:00,2026-01-29 12:25:00,READY_FOR_SHIPMENT
PKG-00001460,SN-00001460,EXEC-000527,GIS-072-3150,WOODEN_CRATE,388.52,3020,1656,2228,2026-01-29 12:43:00,2026-01-29 12:45:00,READY_FOR_SHIPMENT
PKG-00001461,SN-00001461,EXEC-000527,GIS-072-3150,WOODEN_CRATE,354.35,2205,1746,1660,2026-01-29 12:43:00,2026-01-29 12:45:00,READY_FOR_SHIPMENT
PKG-00001462,SN-00001462,EXEC-000527,GIS-072-3150,WOODEN_CRATE,638.68,2753,1781,1769,2026-01-29 12:43:00,2026-01-29 12:45:00,READY_FOR_SHIPMENT
PKG-00001463,SN-00001463,EXEC-000527,GIS-072-3150,WOODEN_CRATE,259.95,2759,1299,2433,2026-01-29 12:43:00,2026-01-29 12:45:00,READY_FOR_SHIPMENT
PKG-00001464,SN-00001464,EXEC-000527,GIS-072-3150,WOODEN_CRATE,353.47,3119,1676,2463,2026-01-29 12:43:00,2026-01-29 12:45:00,READY_FOR_SHIPMENT
PKG-00001465,SN-00001465,EXEC-000528,GIS-245-3150,WOODEN_CRATE,319.63,2258,1347,2028,2026-01-29 13:03:00,2026-01-29 13:05:00,READY_FOR_SHIPMENT
PKG-00001466,SN-00001466,EXEC-000528,GIS-245-3150,WOODEN_CRATE,612.53,2602,1387,2176,2026-01-29 13:03:00,2026-01-29 13:05:00,READY_FOR_SHIPMENT
PKG-00001467,SN-00001467,EXEC-000528,GIS-245-3150,WOODEN_CRATE,559.17,2465,1664,2498,2026-01-29 13:03:00,2026-01-29 13:05:00,READY_FOR_SHIPMENT
PKG-00001468,SN-00001468,EXEC-000529,GIS-072-2500,WOODEN_CRATE,233.01,2773,1315,2219,2026-01-29 13:23:00,2026-01-29 13:25:00,READY_FOR_SHIPMENT
PKG-00001469,SN-00001469,EXEC-000529,GIS-072-2500,WOODEN_CRATE,425.82,2149,1489,2213,2026-01-29 13:23:00,2026-01-29 13:25:00,READY_FOR_SHIPMENT
PKG-00001470,SN-00001470,EXEC-000529,GIS-072-2500,WOODEN_CRATE,479.91,2060,1720,1710,2026-01-29 13:23:00,2026-01-29 13:25:00,READY_FOR_SHIPMENT
PKG-00001471,SN-00001471,EXEC-000529,GIS-072-2500,WOODEN_CRATE,394.44,2019,1533,1645,2026-01-29 13:23:00,2026-01-29 13:25:00,READY_FOR_SHIPMENT
PKG-00001472,SN-00001472,EXEC-000529,GIS-072-2500,WOODEN_CRATE,560.75,2891,1672,2320,2026-01-29 13:23:00,2026-01-29 13:25:00,READY_FOR_SHIPMENT
PKG-00001473,SN-00001473,EXEC-000530,GIS-145-4000,WOODEN_CRATE,473.93,2288,1449,1825,2026-01-29 13:43:00,2026-01-29 13:45:00,READY_FOR_SHIPMENT
PKG-00001474,SN-00001474,EXEC-000530,GIS-145-4000,WOODEN_CRATE,638.77,2586,1267,2197,2026-01-29 13:43:00,2026-01-29 13:45:00,READY_FOR_SHIPMENT
PKG-00001475,SN-00001475,EXEC-000530,GIS-145-4000,WOODEN_CRATE,309.54,3010,1641,2391,2026-01-29 13:43:00,2026-01-29 13:45:00,READY_FOR_SHIPMENT
PKG-00001476,SN-00001476,EXEC-000531,GIS-072-3150,WOODEN_CRATE,463.9,2500,1757,1983,2026-01-30 07:03:00,2026-01-30 07:05:00,READY_FOR_SHIPMENT
PKG-00001477,SN-00001477,EXEC-000531,GIS-072-3150,WOODEN_CRATE,294.43,3171,1279,2496,2026-01-30 07:03:00,2026-01-30 07:05:00,READY_FOR_SHIPMENT
PKG-00001478,SN-00001478,EXEC-000531,GIS-072-3150,WOODEN_CRATE,269.16,3020,1674,2166,2026-01-30 07:03:00,2026-01-30 07:05:00,READY_FOR_SHIPMENT
PKG-00001479,SN-00001479,EXEC-000532,GIS-145-3150,WOODEN_CRATE,458.69,2711,1380,2130,2026-01-30 07:23:00,2026-01-30 07:25:00,READY_FOR_SHIPMENT
PKG-00001480,SN-00001480,EXEC-000532,GIS-145-3150,WOODEN_CRATE,631.03,1942,1311,2276,2026-01-30 07:23:00,2026-01-30 07:25:00,READY_FOR_SHIPMENT
PKG-00001481,SN-00001481,EXEC-000532,GIS-145-3150,WOODEN_CRATE,360.79,3120,1262,1685,2026-01-30 07:23:00,2026-01-30 07:25:00,READY_FOR_SHIPMENT
PKG-00001482,SN-00001482,EXEC-000533,GIS-145-4000,WOODEN_CRATE,313.57,2084,1794,1500,2026-01-30 07:43:00,2026-01-30 07:45:00,READY_FOR_SHIPMENT
PKG-00001483,SN-00001483,EXEC-000533,GIS-145-4000,WOODEN_CRATE,545.54,3153,1352,2427,2026-01-30 07:43:00,2026-01-30 07:45:00,READY_FOR_SHIPMENT
PKG-00001484,SN-00001484,EXEC-000533,GIS-145-4000,WOODEN_CRATE,448.44,2598,1791,2415,2026-01-30 07:43:00,2026-01-30 07:45:00,READY_FOR_SHIPMENT
PKG-00001485,SN-00001485,EXEC-000534,GIS-245-3150,WOODEN_CRATE,304.14,3195,1524,2113,2026-01-30 08:03:00,2026-01-30 08:05:00,READY_FOR_SHIPMENT
PKG-00001486,SN-00001486,EXEC-000534,GIS-245-3150,WOODEN_CRATE,465.22,3191,1511,2390,2026-01-30 08:03:00,2026-01-30 08:05:00,READY_FOR_SHIPMENT
PKG-00001487,SN-00001487,EXEC-000535,GIS-245-4000,WOODEN_CRATE,528.65,2505,1291,1516,2026-01-30 08:23:00,2026-01-30 08:25:00,READY_FOR_SHIPMENT
PKG-00001488,SN-00001488,EXEC-000535,GIS-245-4000,WOODEN_CRATE,482.94,2845,1613,1761,2026-01-30 08:23:00,2026-01-30 08:25:00,READY_FOR_SHIPMENT
PKG-00001489,SN-00001489,EXEC-000535,GIS-245-4000,WOODEN_CRATE,586.58,1927,1578,1608,2026-01-30 08:23:00,2026-01-30 08:25:00,READY_FOR_SHIPMENT
PKG-00001490,SN-00001490,EXEC-000536,GIS-072-2500,WOODEN_CRATE,220.36,2946,1567,1724,2026-01-30 08:43:00,2026-01-30 08:45:00,READY_FOR_SHIPMENT
PKG-00001491,SN-00001491,EXEC-000536,GIS-072-2500,WOODEN_CRATE,590.34,1863,1440,2384,2026-01-30 08:43:00,2026-01-30 08:45:00,READY_FOR_SHIPMENT
PKG-00001492,SN-00001492,EXEC-000536,GIS-072-2500,WOODEN_CRATE,521.96,2607,1525,2283,2026-01-30 08:43:00,2026-01-30 08:45:00,READY_FOR_SHIPMENT
PKG-00001493,SN-00001493,EXEC-000536,GIS-072-2500,WOODEN_CRATE,394.59,2691,1758,1932,2026-01-30 08:43:00,2026-01-30 08:45:00,READY_FOR_SHIPMENT
PKG-00001494,SN-00001494,EXEC-000537,GIS-145-3150,WOODEN_CRATE,504.87,2772,1342,1885,2026-01-30 09:03:00,2026-01-30 09:05:00,READY_FOR_SHIPMENT
PKG-00001495,SN-00001495,EXEC-000537,GIS-145-3150,WOODEN_CRATE,458.83,2537,1627,1815,2026-01-30 09:03:00,2026-01-30 09:05:00,READY_FOR_SHIPMENT
PKG-00001496,SN-00001496,EXEC-000537,GIS-145-3150,WOODEN_CRATE,344.04,3172,1328,1775,2026-01-30 09:03:00,2026-01-30 09:05:00,READY_FOR_SHIPMENT
PKG-00001497,SN-00001497,EXEC-000538,GIS-145-3150,WOODEN_CRATE,224.99,3127,1216,1794,2026-01-30 09:23:00,2026-01-30 09:25:00,READY_FOR_SHIPMENT
PKG-00001498,SN-00001498,EXEC-000538,GIS-145-3150,WOODEN_CRATE,530.18,2796,1647,1778,2026-01-30 09:23:00,2026-01-30 09:25:00,READY_FOR_SHIPMENT
PKG-00001499,SN-00001499,EXEC-000539,GIS-145-4000,WOODEN_CRATE,256.41,3115,1625,2433,2026-01-30 09:43:00,2026-01-30 09:45:00,READY_FOR_SHIPMENT
PKG-00001500,SN-00001500,EXEC-000539,GIS-145-4000,WOODEN_CRATE,604.24,3037,1635,1868,2026-01-30 09:43:00,2026-01-30 09:45:00,READY_FOR_SHIPMENT
PKG-00001501,SN-00001501,EXEC-000539,GIS-145-4000,WOODEN_CRATE,415.39,2668,1765,2421,2026-01-30 09:43:00,2026-01-30 09:45:00,READY_FOR_SHIPMENT
PKG-00001502,SN-00001502,EXEC-000539,GIS-145-4000,WOODEN_CRATE,385.43,2262,1390,2369,2026-01-30 09:43:00,2026-01-30 09:45:00,READY_FOR_SHIPMENT
PKG-00001503,SN-00001503,EXEC-000540,GIS-072-2500,WOODEN_CRATE,479.97,2983,1710,1984,2026-01-30 10:03:00,2026-01-30 10:05:00,READY_FOR_SHIPMENT
PKG-00001504,SN-00001504,EXEC-000540,GIS-072-2500,WOODEN_CRATE,526.22,2351,1620,2251,2026-01-30 10:03:00,2026-01-30 10:05:00,READY_FOR_SHIPMENT
PKG-00001505,SN-00001505,EXEC-000540,GIS-072-2500,WOODEN_CRATE,234.39,1877,1781,2489,2026-01-30 10:03:00,2026-01-30 10:05:00,READY_FOR_SHIPMENT
PKG-00001506,SN-00001506,EXEC-000540,GIS-072-2500,WOODEN_CRATE,523.1,2031,1794,2486,2026-01-30 10:03:00,2026-01-30 10:05:00,READY_FOR_SHIPMENT
PKG-00001507,SN-00001507,EXEC-000541,GIS-170-4000,WOODEN_CRATE,633.55,1963,1345,2578,2026-01-30 10:23:00,2026-01-30 10:25:00,READY_FOR_SHIPMENT
PKG-00001508,SN-00001508,EXEC-000541,GIS-170-4000,WOODEN_CRATE,642.94,2372,1676,2558,2026-01-30 10:23:00,2026-01-30 10:25:00,READY_FOR_SHIPMENT
PKG-00001509,SN-00001509,EXEC-000542,GIS-145-3150,WOODEN_CRATE,253.64,3049,1290,2002,2026-01-30 10:43:00,2026-01-30 10:45:00,READY_FOR_SHIPMENT
PKG-00001510,SN-00001510,EXEC-000542,GIS-145-3150,WOODEN_CRATE,423.15,3159,1279,2139,2026-01-30 10:43:00,2026-01-30 10:45:00,READY_FOR_SHIPMENT
PKG-00001511,SN-00001511,EXEC-000543,GIS-072-3150,WOODEN_CRATE,483.61,2503,1747,1522,2026-01-30 11:03:00,2026-01-30 11:05:00,READY_FOR_SHIPMENT
PKG-00001512,SN-00001512,EXEC-000543,GIS-072-3150,WOODEN_CRATE,421.61,2849,1680,2178,2026-01-30 11:03:00,2026-01-30 11:05:00,READY_FOR_SHIPMENT
PKG-00001513,SN-00001513,EXEC-000543,GIS-072-3150,WOODEN_CRATE,401.04,2403,1496,1843,2026-01-30 11:03:00,2026-01-30 11:05:00,READY_FOR_SHIPMENT
PKG-00001514,SN-00001514,EXEC-000543,GIS-072-3150,WOODEN_CRATE,235.19,3023,1511,2033,2026-01-30 11:03:00,2026-01-30 11:05:00,READY_FOR_SHIPMENT
PKG-00001515,SN-00001515,EXEC-000544,GIS-145-3150,WOODEN_CRATE,246.41,2769,1792,1846,2026-01-30 11:23:00,2026-01-30 11:25:00,READY_FOR_SHIPMENT
PKG-00001516,SN-00001516,EXEC-000544,GIS-145-3150,WOODEN_CRATE,466.33,3144,1498,1555,2026-01-30 11:23:00,2026-01-30 11:25:00,READY_FOR_SHIPMENT
PKG-00001517,SN-00001517,EXEC-000544,GIS-145-3150,WOODEN_CRATE,343.33,1968,1329,2535,2026-01-30 11:23:00,2026-01-30 11:25:00,READY_FOR_SHIPMENT
PKG-00001518,SN-00001518,EXEC-000544,GIS-145-3150,WOODEN_CRATE,253.05,2369,1458,1771,2026-01-30 11:23:00,2026-01-30 11:25:00,READY_FOR_SHIPMENT
PKG-00001519,SN-00001519,EXEC-000545,GIS-145-3150,WOODEN_CRATE,484.79,2363,1463,1529,2026-01-30 11:43:00,2026-01-30 11:45:00,READY_FOR_SHIPMENT
PKG-00001520,SN-00001520,EXEC-000545,GIS-145-3150,WOODEN_CRATE,538.81,3036,1378,1809,2026-01-30 11:43:00,2026-01-30 11:45:00,READY_FOR_SHIPMENT
PKG-00001521,SN-00001521,EXEC-000545,GIS-145-3150,WOODEN_CRATE,503.44,2557,1379,2035,2026-01-30 11:43:00,2026-01-30 11:45:00,READY_FOR_SHIPMENT
PKG-00001522,SN-00001522,EXEC-000545,GIS-145-3150,WOODEN_CRATE,556.49,2283,1696,1870,2026-01-30 11:43:00,2026-01-30 11:45:00,READY_FOR_SHIPMENT
PKG-00001523,SN-00001523,EXEC-000546,GIS-145-3150,WOODEN_CRATE,563.73,1867,1551,1672,2026-01-30 12:03:00,2026-01-30 12:05:00,READY_FOR_SHIPMENT
PKG-00001524,SN-00001524,EXEC-000546,GIS-145-3150,WOODEN_CRATE,635.96,3019,1357,2515,2026-01-30 12:03:00,2026-01-30 12:05:00,READY_FOR_SHIPMENT
PKG-00001525,SN-00001525,EXEC-000546,GIS-145-3150,WOODEN_CRATE,543.69,2645,1592,1987,2026-01-30 12:03:00,2026-01-30 12:05:00,READY_FOR_SHIPMENT
PKG-00001526,SN-00001526,EXEC-000547,GIS-550-5000,WOODEN_CRATE,504.09,3105,1371,1931,2026-01-30 12:23:00,2026-01-30 12:25:00,READY_FOR_SHIPMENT
PKG-00001527,SN-00001527,EXEC-000548,GIS-072-2500,WOODEN_CRATE,468.44,2506,1255,2041,2026-01-30 12:43:00,2026-01-30 12:45:00,READY_FOR_SHIPMENT
PKG-00001528,SN-00001528,EXEC-000548,GIS-072-2500,WOODEN_CRATE,544.86,2037,1253,1843,2026-01-30 12:43:00,2026-01-30 12:45:00,READY_FOR_SHIPMENT
PKG-00001529,SN-00001529,EXEC-000548,GIS-072-2500,WOODEN_CRATE,419.53,2775,1508,2475,2026-01-30 12:43:00,2026-01-30 12:45:00,READY_FOR_SHIPMENT
PKG-00001530,SN-00001530,EXEC-000548,GIS-072-2500,WOODEN_CRATE,540.84,2890,1439,2277,2026-01-30 12:43:00,2026-01-30 12:45:00,READY_FOR_SHIPMENT
PKG-00001531,SN-00001531,EXEC-000548,GIS-072-2500,WOODEN_CRATE,513.91,2598,1685,2037,2026-01-30 12:43:00,2026-01-30 12:45:00,READY_FOR_SHIPMENT
PKG-00001532,SN-00001532,EXEC-000549,GIS-145-4000,WOODEN_CRATE,282.41,2690,1212,2091,2026-01-30 13:03:00,2026-01-30 13:05:00,READY_FOR_SHIPMENT
PKG-00001533,SN-00001533,EXEC-000549,GIS-145-4000,WOODEN_CRATE,618.71,2719,1591,2146,2026-01-30 13:03:00,2026-01-30 13:05:00,READY_FOR_SHIPMENT
PKG-00001534,SN-00001534,EXEC-000549,GIS-145-4000,WOODEN_CRATE,633.56,3198,1242,1699,2026-01-30 13:03:00,2026-01-30 13:05:00,READY_FOR_SHIPMENT
PKG-00001535,SN-00001535,EXEC-000549,GIS-145-4000,WOODEN_CRATE,614.62,3105,1562,2384,2026-01-30 13:03:00,2026-01-30 13:05:00,READY_FOR_SHIPMENT
PKG-00001536,SN-00001536,EXEC-000550,GIS-420-5000,WOODEN_CRATE,482.51,3135,1479,2186,2026-01-30 13:23:00,2026-01-30 13:25:00,READY_FOR_SHIPMENT
PKG-00001537,SN-00001537,EXEC-000551,GIS-245-3150,WOODEN_CRATE,336.24,2001,1461,2301,2026-01-30 13:43:00,2026-01-30 13:45:00,READY_FOR_SHIPMENT
PKG-00001538,SN-00001538,EXEC-000551,GIS-245-3150,WOODEN_CRATE,418.28,3182,1447,1899,2026-01-30 13:43:00,2026-01-30 13:45:00,READY_FOR_SHIPMENT
PKG-00001539,SN-00001539,EXEC-000552,GIS-072-2500,WOODEN_CRATE,443.58,3187,1384,2141,2026-01-30 14:03:00,2026-01-30 14:05:00,READY_FOR_SHIPMENT
PKG-00001540,SN-00001540,EXEC-000552,GIS-072-2500,WOODEN_CRATE,455.47,3177,1208,1639,2026-01-30 14:03:00,2026-01-30 14:05:00,READY_FOR_SHIPMENT
PKG-00001541,SN-00001541,EXEC-000552,GIS-072-2500,WOODEN_CRATE,225.14,2000,1737,1712,2026-01-30 14:03:00,2026-01-30 14:05:00,READY_FOR_SHIPMENT
PKG-00001542,SN-00001542,EXEC-000552,GIS-072-2500,WOODEN_CRATE,514.76,2519,1424,2080,2026-01-30 14:03:00,2026-01-30 14:05:00,READY_FOR_SHIPMENT
PKG-00001543,SN-00001543,EXEC-000552,GIS-072-2500,WOODEN_CRATE,328.32,1869,1224,1688,2026-01-30 14:03:00,2026-01-30 14:05:00,READY_FOR_SHIPMENT
PKG-00001544,SN-00001544,EXEC-000553,GIS-145-3150,WOODEN_CRATE,244.46,3016,1422,1749,2026-01-30 14:23:00,2026-01-30 14:25:00,READY_FOR_SHIPMENT
PKG-00001545,SN-00001545,EXEC-000553,GIS-145-3150,WOODEN_CRATE,524.47,2045,1288,1766,2026-01-30 14:23:00,2026-01-30 14:25:00,READY_FOR_SHIPMENT
PKG-00001546,SN-00001546,EXEC-000553,GIS-145-3150,WOODEN_CRATE,381.66,3126,1779,1878,2026-01-30 14:23:00,2026-01-30 14:25:00,READY_FOR_SHIPMENT
PKG-00001547,SN-00001547,EXEC-000553,GIS-145-3150,WOODEN_CRATE,605.28,2177,1459,2103,2026-01-30 14:23:00,2026-01-30 14:25:00,READY_FOR_SHIPMENT
PKG-00001548,SN-00001548,EXEC-000554,GIS-072-3150,WOODEN_CRATE,420.79,1955,1664,2066,2026-01-30 14:43:00,2026-01-30 14:45:00,READY_FOR_SHIPMENT
PKG-00001549,SN-00001549,EXEC-000554,GIS-072-3150,WOODEN_CRATE,550.82,3167,1531,2027,2026-01-30 14:43:00,2026-01-30 14:45:00,READY_FOR_SHIPMENT
PKG-00001550,SN-00001550,EXEC-000554,GIS-072-3150,WOODEN_CRATE,289.65,1951,1483,1627,2026-01-30 14:43:00,2026-01-30 14:45:00,READY_FOR_SHIPMENT
PKG-00001551,SN-00001551,EXEC-000554,GIS-072-3150,WOODEN_CRATE,384.6,2481,1261,2028,2026-01-30 14:43:00,2026-01-30 14:45:00,READY_FOR_SHIPMENT
PKG-00001552,SN-00001552,EXEC-000555,GIS-145-3150,WOODEN_CRATE,630.91,2342,1382,2402,2026-01-31 07:03:00,2026-01-31 07:05:00,READY_FOR_SHIPMENT
PKG-00001553,SN-00001553,EXEC-000555,GIS-145-3150,WOODEN_CRATE,249.84,2210,1602,1865,2026-01-31 07:03:00,2026-01-31 07:05:00,READY_FOR_SHIPMENT
PKG-00001554,SN-00001554,EXEC-000556,GIS-145-4000,WOODEN_CRATE,497.56,2022,1347,2383,2026-01-31 07:23:00,2026-01-31 07:25:00,READY_FOR_SHIPMENT
PKG-00001555,SN-00001555,EXEC-000556,GIS-145-4000,WOODEN_CRATE,313.91,3117,1308,2404,2026-01-31 07:23:00,2026-01-31 07:25:00,READY_FOR_SHIPMENT
PKG-00001556,SN-00001556,EXEC-000556,GIS-145-4000,WOODEN_CRATE,527.62,2011,1235,1649,2026-01-31 07:23:00,2026-01-31 07:25:00,READY_FOR_SHIPMENT
PKG-00001557,SN-00001557,EXEC-000557,GIS-072-3150,WOODEN_CRATE,250.28,2313,1656,1538,2026-01-31 07:43:00,2026-01-31 07:45:00,READY_FOR_SHIPMENT
PKG-00001558,SN-00001558,EXEC-000557,GIS-072-3150,WOODEN_CRATE,605.5,2104,1200,1577,2026-01-31 07:43:00,2026-01-31 07:45:00,READY_FOR_SHIPMENT
PKG-00001559,SN-00001559,EXEC-000557,GIS-072-3150,WOODEN_CRATE,505.78,2345,1355,2175,2026-01-31 07:43:00,2026-01-31 07:45:00,READY_FOR_SHIPMENT
PKG-00001560,SN-00001560,EXEC-000558,GIS-072-3150,WOODEN_CRATE,608.99,2976,1203,2555,2026-01-31 08:03:00,2026-01-31 08:05:00,READY_FOR_SHIPMENT
PKG-00001561,SN-00001561,EXEC-000558,GIS-072-3150,WOODEN_CRATE,524.27,2804,1689,2393,2026-01-31 08:03:00,2026-01-31 08:05:00,READY_FOR_SHIPMENT
PKG-00001562,SN-00001562,EXEC-000558,GIS-072-3150,WOODEN_CRATE,393.68,1943,1753,1962,2026-01-31 08:03:00,2026-01-31 08:05:00,READY_FOR_SHIPMENT
PKG-00001563,SN-00001563,EXEC-000558,GIS-072-3150,WOODEN_CRATE,221.42,2787,1324,2596,2026-01-31 08:03:00,2026-01-31 08:05:00,READY_FOR_SHIPMENT
PKG-00001564,SN-00001564,EXEC-000558,GIS-072-3150,WOODEN_CRATE,622.07,2535,1541,2120,2026-01-31 08:03:00,2026-01-31 08:05:00,READY_FOR_SHIPMENT
PKG-00001565,SN-00001565,EXEC-000559,GIS-170-4000,WOODEN_CRATE,392.26,3094,1292,2248,2026-01-31 08:23:00,2026-01-31 08:25:00,READY_FOR_SHIPMENT
PKG-00001566,SN-00001566,EXEC-000559,GIS-170-4000,WOODEN_CRATE,449.89,2496,1282,2441,2026-01-31 08:23:00,2026-01-31 08:25:00,READY_FOR_SHIPMENT
PKG-00001567,SN-00001567,EXEC-000559,GIS-170-4000,WOODEN_CRATE,546.99,2393,1407,1861,2026-01-31 08:23:00,2026-01-31 08:25:00,READY_FOR_SHIPMENT
PKG-00001568,SN-00001568,EXEC-000560,GIS-245-3150,WOODEN_CRATE,458.42,2586,1395,2112,2026-01-31 08:43:00,2026-01-31 08:45:00,READY_FOR_SHIPMENT
PKG-00001569,SN-00001569,EXEC-000561,GIS-072-3150,WOODEN_CRATE,519.23,2018,1567,2496,2026-01-31 09:03:00,2026-01-31 09:05:00,READY_FOR_SHIPMENT
PKG-00001570,SN-00001570,EXEC-000561,GIS-072-3150,WOODEN_CRATE,256.49,3095,1648,1888,2026-01-31 09:03:00,2026-01-31 09:05:00,READY_FOR_SHIPMENT
PKG-00001571,SN-00001571,EXEC-000561,GIS-072-3150,WOODEN_CRATE,280.18,2195,1225,1988,2026-01-31 09:03:00,2026-01-31 09:05:00,READY_FOR_SHIPMENT
PKG-00001572,SN-00001572,EXEC-000561,GIS-072-3150,WOODEN_CRATE,430.37,1929,1753,2130,2026-01-31 09:03:00,2026-01-31 09:05:00,READY_FOR_SHIPMENT
PKG-00001573,SN-00001573,EXEC-000562,GIS-072-2500,WOODEN_CRATE,434.86,2720,1216,1575,2026-01-31 09:23:00,2026-01-31 09:25:00,READY_FOR_SHIPMENT
PKG-00001574,SN-00001574,EXEC-000562,GIS-072-2500,WOODEN_CRATE,365.89,2491,1243,2330,2026-01-31 09:23:00,2026-01-31 09:25:00,READY_FOR_SHIPMENT
PKG-00001575,SN-00001575,EXEC-000562,GIS-072-2500,WOODEN_CRATE,270.82,3139,1735,2438,2026-01-31 09:23:00,2026-01-31 09:25:00,READY_FOR_SHIPMENT
PKG-00001576,SN-00001576,EXEC-000563,GIS-420-4000,WOODEN_CRATE,624.24,2898,1352,1977,2026-01-31 09:43:00,2026-01-31 09:45:00,READY_FOR_SHIPMENT
PKG-00001577,SN-00001577,EXEC-000563,GIS-420-4000,WOODEN_CRATE,617.67,1875,1344,2501,2026-01-31 09:43:00,2026-01-31 09:45:00,READY_FOR_SHIPMENT
PKG-00001578,SN-00001578,EXEC-000564,GIS-300-4000,WOODEN_CRATE,501.15,2765,1246,1997,2026-01-31 10:03:00,2026-01-31 10:05:00,READY_FOR_SHIPMENT
PKG-00001579,SN-00001579,EXEC-000564,GIS-300-4000,WOODEN_CRATE,521.56,2067,1214,1852,2026-01-31 10:03:00,2026-01-31 10:05:00,READY_FOR_SHIPMENT
PKG-00001580,SN-00001580,EXEC-000565,GIS-245-3150,WOODEN_CRATE,492.04,2429,1299,2434,2026-01-31 10:23:00,2026-01-31 10:25:00,READY_FOR_SHIPMENT
PKG-00001581,SN-00001581,EXEC-000565,GIS-245-3150,WOODEN_CRATE,482.83,3010,1265,1717,2026-01-31 10:23:00,2026-01-31 10:25:00,READY_FOR_SHIPMENT
PKG-00001582,SN-00001582,EXEC-000565,GIS-245-3150,WOODEN_CRATE,269.1,3018,1425,1629,2026-01-31 10:23:00,2026-01-31 10:25:00,READY_FOR_SHIPMENT
PKG-00001583,SN-00001583,EXEC-000566,GIS-420-4000,WOODEN_CRATE,565.92,2672,1545,2323,2026-01-31 10:43:00,2026-01-31 10:45:00,READY_FOR_SHIPMENT
PKG-00001584,SN-00001584,EXEC-000567,GIS-420-5000,WOODEN_CRATE,359.42,2979,1758,1781,2026-01-31 11:03:00,2026-01-31 11:05:00,READY_FOR_SHIPMENT
