serial_number,execution_id,work_order_id,sap_order_number,product_code,product_name,production_line,manufacturing_date,status
SN-00001408,EXEC-000509,WO-20260128-000509,5000000509,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-28 12:45:00,IN_PRODUCTION
SN-00001409,EXEC-000509,WO-20260128-000509,5000000509,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-28 12:45:00,IN_PRODUCTION
SN-00001410,EXEC-000509,WO-20260128-000509,5000000509,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-28 12:45:00,IN_PRODUCTION
SN-00001411,EXEC-000509,WO-20260128-000509,5000000509,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-28 12:45:00,IN_PRODUCTION
SN-00001412,EXEC-000510,WO-20260129-000510,5000000510,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-29 06:45:00,IN_PRODUCTION
SN-00001413,EXEC-000510,WO-20260129-000510,5000000510,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-29 06:45:00,IN_PRODUCTION
SN-00001414,EXEC-000510,WO-20260129-000510,5000000510,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-29 06:45:00,IN_PRODUCTION
SN-00001415,EXEC-000510,WO-20260129-000510,5000000510,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-29 06:45:00,IN_PRODUCTION
SN-00001416,EXEC-000511,WO-20260129-000511,5000000511,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 07:05:00,IN_PRODUCTION
SN-00001417,EXEC-000511,WO-20260129-000511,5000000511,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 07:05:00,IN_PRODUCTION
SN-00001418,EXEC-000511,WO-20260129-000511,5000000511,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 07:05:00,IN_PRODUCTION
SN-00001419,EXEC-000512,WO-20260129-000512,5000000512,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-29 07:25:00,IN_PRODUCTION
SN-00001420,EXEC-000512,WO-20260129-000512,5000000512,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-29 07:25:00,IN_PRODUCTION
SN-00001421,EXEC-000513,WO-20260129-000513,5000000513,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-03,2026-01-29 07:45:00,IN_PRODUCTION
SN-00001422,EXEC-000513,WO-20260129-000513,5000000513,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-03,2026-01-29 07:45:00,IN_PRODUCTION
SN-00001423,EXEC-000514,WO-20260129-000514,5000000514,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-29 08:05:00,IN_PRODUCTION
SN-00001424,EXEC-000514,WO-20260129-000514,5000000514,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-29 08:05:00,IN_PRODUCTION
SN-00001425,EXEC-000514,WO-20260129-000514,5000000514,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-29 08:05:00,IN_PRODUCTION
SN-00001426,EXEC-000514,WO-20260129-000514,5000000514,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-29 08:05:00,IN_PRODUCTION
SN-00001427,EXEC-000514,WO-20260129-000514,5000000514,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-29 08:05:00,IN_PRODUCTION
SN-00001428,EXEC-000515,WO-20260129-000515,5000000515,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-29 08:25:00,IN_PRODUCTION
SN-00001429,EXEC-000515,WO-20260129-000515,5000000515,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-29 08:25:00,IN_PRODUCTION
SN-00001430,EXEC-000516,WO-20260129-000516,5000000516,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-29 08:45:00,IN_PRODUCTION
SN-00001431,EXEC-000516,WO-20260129-000516,5000000516,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-29 08:45:00,IN_PRODUCTION
SN-00001432,EXEC-000517,WO-20260129-000517,5000000517,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-29 09:05:00,IN_PRODUCTION
SN-00001433,EXEC-000517,WO-20260129-000517,5000000517,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-29 09:05:00,IN_PRODUCTION
SN-00001434,EXEC-000517,WO-20260129-000517,5000000517,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-29 09:05:00,IN_PRODUCTION
SN-00001435,EXEC-000517,WO-20260129-000517,5000000517,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-29 09:05:00,IN_PRODUCTION
SN-00001436,EXEC-000517,WO-20260129-000517,5000000517,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-29 09:05:00,IN_PRODUCTION
SN-00001437,EXEC-000518,WO-20260129-000518,5000000518,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-02,2026-01-29 09:25:00,IN_PRODUCTION
SN-00001438,EXEC-000519,WO-20260129-000519,5000000519,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-29 09:45:00,IN_PRODUCTION
SN-00001439,EXEC-000519,WO-20260129-000519,5000000519,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-29 09:45:00,IN_PRODUCTION
SN-00001440,EXEC-000519,WO-20260129-000519,5000000519,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-29 09:45:00,IN_PRODUCTION
SN-00001441,EXEC-000519,WO-20260129-000519,5000000519,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-29 09:45:00,IN_PRODUCTION
SN-00001442,EXEC-000520,WO-20260129-000520,5000000520,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-29 10:05:00,IN_PRODUCTION
SN-00001443,EXEC-000520,WO-20260129-000520,5000000520,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-29 10:05:00,IN_PRODUCTION
SN-00001444,EXEC-000521,WO-20260129-000521,5000000521,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-29 10:25:00,IN_PRODUCTION
SN-00001445,EXEC-000521,WO-20260129-000521,5000000521,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-29 10:25:00,IN_PRODUCTION
SN-00001446,EXEC-000521,WO-20260129-000521,5000000521,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-29 10:25:00,IN_PRODUCTION
SN-00001447,EXEC-000521,WO-20260129-000521,5000000521,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-29 10:25:00,IN_PRODUCTION
SN-00001448,EXEC-000522,WO-20260129-000522,5000000522,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-29 10:45:00,IN_PRODUCTION
SN-00001449,EXEC-000522,WO-20260129-000522,5000000522,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-29 10:45:00,IN_PRODUCTION
SN-00001450,EXEC-000522,WO-20260129-000522,5000000522,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-29 10:45:00,IN_PRODUCTION
SN-00001451,EXEC-000522,WO-20260129-000522,5000000522,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-29 10:45:00,IN_PRODUCTION
SN-00001452,EXEC-000523,WO-20260129-000523,5000000523,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-01,2026-01-29 11:05:00,IN_PRODUCTION
SN-00001453,EXEC-000523,WO-20260129-000523,5000000523,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-01,2026-01-29 11:05:00,IN_PRODUCTION
SN-00001454,EXEC-000524,WO-20260129-000524,5000000524,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-02,2026-01-29 11:25:00,IN_PRODUCTION
SN-00001455,EXEC-000525,WO-20260129-000525,5000000525,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-03,2026-01-29 11:45:00,IN_PRODUCTION
SN-00001456,EXEC-000525,WO-20260129-000525,5000000525,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-03,2026-01-29 11:45:00,IN_PRODUCTION
SN-00001457,EXEC-000526,WO-20260129-000526,5000000526,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-29 12:05:00,IN_PRODUCTION
SN-00001458,EXEC-000526,WO-20260129-000526,5000000526,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-29 12:05:00,IN_PRODUCTION
SN-00001459,EXEC-000526,WO-20260129-000526,5000000526,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-29 12:05:00,IN_PRODUCTION
SN-00001460,EXEC-000527,WO-20260129-000527,5000000527,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-29 12:25:00,IN_PRODUCTION
SN-00001461,EXEC-000527,WO-20260129-000527,5000000527,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-29 12:25:00,IN_PRODUCTION
SN-00001462,EXEC-000527,WO-20260129-000527,5000000527,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-29 12:25:00,IN_PRODUCTION
SN-00001463,EXEC-000527,WO-20260129-000527,5000000527,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-29 12:25:00,IN_PRODUCTION
SN-00001464,EXEC-000527,WO-20260129-000527,5000000527,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-29 12:25:00,IN_PRODUCTION
SN-00001465,EXEC-000528,WO-20260129-000528,5000000528,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-29 12:45:00,IN_PRODUCTION
SN-00001466,EXEC-000528,WO-20260129-000528,5000000528,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-29 12:45:00,IN_PRODUCTION
SN-00001467,EXEC-000528,WO-20260129-000528,5000000528,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-29 12:45:00,IN_PRODUCTION
SN-00001468,EXEC-000529,WO-20260129-000529,5000000529,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 13:05:00,IN_PRODUCTION
SN-00001469,EXEC-000529,WO-20260129-000529,5000000529,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 13:05:00,IN_PRODUCTION
SN-00001470,EXEC-000529,WO-20260129-000529,5000000529,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 13:05:00,IN_PRODUCTION
SN-00001471,EXEC-000529,WO-20260129-000529,5000000529,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 13:05:00,IN_PRODUCTION
SN-00001472,EXEC-000529,WO-20260129-000529,5000000529,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-29 13:05:00,IN_PRODUCTION
SN-00001473,EXEC-000530,WO-20260129-000530,5000000530,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-02,2026-01-29 13:25:00,IN_PRODUCTION
SN-00001474,EXEC-000530,WO-20260129-000530,5000000530,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-02,2026-01-29 13:25:00,IN_PRODUCTION
SN-00001475,EXEC-000530,WO-20260129-000530,5000000530,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-02,2026-01-29 13:25:00,IN_PRODUCTION
SN-00001476,EXEC-000531,WO-20260130-000531,5000000531,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 06:45:00,IN_PRODUCTION
SN-00001477,EXEC-000531,WO-20260130-000531,5000000531,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 06:45:00,IN_PRODUCTION
SN-00001478,EXEC-000531,WO-20260130-000531,5000000531,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 06:45:00,IN_PRODUCTION
SN-00001479,EXEC-000532,WO-20260130-000532,5000000532,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 07:05:00,IN_PRODUCTION
SN-00001480,EXEC-000532,WO-20260130-000532,5000000532,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 07:05:00,IN_PRODUCTION
SN-00001481,EXEC-000532,WO-20260130-000532,5000000532,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 07:05:00,IN_PRODUCTION
SN-00001482,EXEC-000533,WO-20260130-000533,5000000533,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 07:25:00,IN_PRODUCTION
SN-00001483,EXEC-000533,WO-20260130-000533,5000000533,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 07:25:00,IN_PRODUCTION
SN-00001484,EXEC-000533,WO-20260130-000533,5000000533,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 07:25:00,IN_PRODUCTION
SN-00001485,EXEC-000534,WO-20260130-000534,5000000534,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-30 07:45:00,IN_PRODUCTION
SN-00001486,EXEC-000534,WO-20260130-000534,5000000534,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-30 07:45:00,IN_PRODUCTION
SN-00001487,EXEC-000535,WO-20260130-000535,5000000535,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-01,2026-01-30 08:05:00,IN_PRODUCTION
SN-00001488,EXEC-000535,WO-20260130-000535,5000000535,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-01,2026-01-30 08:05:00,IN_PRODUCTION
SN-00001489,EXEC-000535,WO-20260130-000535,5000000535,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-01,2026-01-30 08:05:00,IN_PRODUCTION
SN-00001490,EXEC-000536,WO-20260130-000536,5000000536,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 08:25:00,IN_PRODUCTION
SN-00001491,EXEC-000536,WO-20260130-000536,5000000536,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 08:25:00,IN_PRODUCTION
SN-00001492,EXEC-000536,WO-20260130-000536,5000000536,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 08:25:00,IN_PRODUCTION
SN-00001493,EXEC-000536,WO-20260130-000536,5000000536,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 08:25:00,IN_PRODUCTION
SN-00001494,EXEC-000537,WO-20260130-000537,5000000537,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-30 08:45:00,IN_PRODUCTION
SN-00001495,EXEC-000537,WO-20260130-000537,5000000537,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-30 08:45:00,IN_PRODUCTION
SN-00001496,EXEC-000537,WO-20260130-000537,5000000537,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-30 08:45:00,IN_PRODUCTION
SN-00001497,EXEC-000538,WO-20260130-000538,5000000538,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 09:05:00,IN_PRODUCTION
SN-00001498,EXEC-000538,WO-20260130-000538,5000000538,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 09:05:00,IN_PRODUCTION
SN-00001499,EXEC-000539,WO-20260130-000539,5000000539,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 09:25:00,IN_PRODUCTION
SN-00001500,EXEC-000539,WO-20260130-000539,5000000539,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 09:25:00,IN_PRODUCTION
SN-00001501,EXEC-000539,WO-20260130-000539,5000000539,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 09:25:00,IN_PRODUCTION
SN-00001502,EXEC-000539,WO-20260130-000539,5000000539,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-05,2026-01-30 09:25:00,IN_PRODUCTION
SN-00001503,EXEC-000540,WO-20260130-000540,5000000540,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 09:45:00,IN_PRODUCTION
SN-00001504,EXEC-000540,WO-20260130-000540,5000000540,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 09:45:00,IN_PRODUCTION
SN-00001505,EXEC-000540,WO-20260130-000540,5000000540,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 09:45:00,IN_PRODUCTION
SN-00001506,EXEC-000540,WO-20260130-000540,5000000540,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 09:45:00,IN_PRODUCTION
SN-00001507,EXEC-000541,WO-20260130-000541,5000000541,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-30 10:05:00,IN_PRODUCTION
SN-00001508,EXEC-000541,WO-20260130-000541,5000000541,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-30 10:05:00,IN_PRODUCTION
SN-00001509,EXEC-000542,WO-20260130-000542,5000000542,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-30 10:25:00,IN_PRODUCTION
SN-00001510,EXEC-000542,WO-20260130-000542,5000000542,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-30 10:25:00,IN_PRODUCTION
SN-00001511,EXEC-000543,WO-20260130-000543,5000000543,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 10:45:00,IN_PRODUCTION
SN-00001512,EXEC-000543,WO-20260130-000543,5000000543,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 10:45:00,IN_PRODUCTION
SN-00001513,EXEC-000543,WO-20260130-000543,5000000543,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 10:45:00,IN_PRODUCTION
SN-00001514,EXEC-000543,WO-20260130-000543,5000000543,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-03,2026-01-30 10:45:00,IN_PRODUCTION
SN-00001515,EXEC-000544,WO-20260130-000544,5000000544,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 11:05:00,IN_PRODUCTION
SN-00001516,EXEC-000544,WO-20260130-000544,5000000544,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 11:05:00,IN_PRODUCTION
SN-00001517,EXEC-000544,WO-20260130-000544,5000000544,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 11:05:00,IN_PRODUCTION
SN-00001518,EXEC-000544,WO-20260130-000544,5000000544,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-30 11:05:00,IN_PRODUCTION
SN-00001519,EXEC-000545,WO-20260130-000545,5000000545,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-30 11:25:00,IN_PRODUCTION
SN-00001520,EXEC-000545,WO-20260130-000545,5000000545,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-30 11:25:00,IN_PRODUCTION
SN-00001521,EXEC-000545,WO-20260130-000545,5000000545,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-30 11:25:00,IN_PRODUCTION
SN-00001522,EXEC-000545,WO-20260130-000545,5000000545,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-30 11:25:00,IN_PRODUCTION
SN-00001523,EXEC-000546,WO-20260130-000546,5000000546,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-30 11:45:00,IN_PRODUCTION
SN-00001524,EXEC-000546,WO-20260130-000546,5000000546,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-30 11:45:00,IN_PRODUCTION
SN-00001525,EXEC-000546,WO-20260130-000546,5000000546,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-30 11:45:00,IN_PRODUCTION
SN-00001526,EXEC-000547,WO-20260130-000547,5000000547,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-01,2026-01-30 12:05:00,IN_PRODUCTION
SN-00001527,EXEC-000548,WO-20260130-000548,5000000548,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 12:25:00,IN_PRODUCTION
SN-00001528,EXEC-000548,WO-20260130-000548,5000000548,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 12:25:00,IN_PRODUCTION
SN-00001529,EXEC-000548,WO-20260130-000548,5000000548,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 12:25:00,IN_PRODUCTION
SN-00001530,EXEC-000548,WO-20260130-000548,5000000548,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 12:25:00,IN_PRODUCTION
SN-00001531,EXEC-000548,WO-20260130-000548,5000000548,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-02,2026-01-30 12:25:00,IN_PRODUCTION
SN-00001532,EXEC-000549,WO-20260130-000549,5000000549,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-30 12:45:00,IN_PRODUCTION
SN-00001533,EXEC-000549,WO-20260130-000549,5000000549,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-30 12:45:00,IN_PRODUCTION
SN-00001534,EXEC-000549,WO-20260130-000549,5000000549,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-30 12:45:00,IN_PRODUCTION
SN-00001535,EXEC-000549,WO-20260130-000549,5000000549,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-30 12:45:00,IN_PRODUCTION
SN-00001536,EXEC-000550,WO-20260130-000550,5000000550,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-04,2026-01-30 13:05:00,IN_PRODUCTION
SN-00001537,EXEC-000551,WO-20260130-000551,5000000551,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-30 13:25:00,IN_PRODUCTION
SN-00001538,EXEC-000551,WO-20260130-000551,5000000551,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-05,2026-01-30 13:25:00,IN_PRODUCTION
SN-00001539,EXEC-000552,WO-20260130-000552,5000000552,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 13:45:00,IN_PRODUCTION
SN-00001540,EXEC-000552,WO-20260130-000552,5000000552,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 13:45:00,IN_PRODUCTION
SN-00001541,EXEC-000552,WO-20260130-000552,5000000552,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 13:45:00,IN_PRODUCTION
SN-00001542,EXEC-000552,WO-20260130-000552,5000000552,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 13:45:00,IN_PRODUCTION
SN-00001543,EXEC-000552,WO-20260130-000552,5000000552,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-30 13:45:00,IN_PRODUCTION
SN-00001544,EXEC-000553,WO-20260130-000553,5000000553,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-30 14:05:00,IN_PRODUCTION
SN-00001545,EXEC-000553,WO-20260130-000553,5000000553,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-30 14:05:00,IN_PRODUCTION
SN-00001546,EXEC-000553,WO-20260130-000553,5000000553,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-30 14:05:00,IN_PRODUCTION
SN-00001547,EXEC-000553,WO-20260130-000553,5000000553,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-30 14:05:00,IN_PRODUCTION
SN-00001548,EXEC-000554,WO-20260130-000554,5000000554,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-30 14:25:00,IN_PRODUCTION
SN-00001549,EXEC-000554,WO-20260130-000554,5000000554,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-30 14:25:00,IN_PRODUCTION
SN-00001550,EXEC-000554,WO-20260130-000554,5000000554,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-30 14:25:00,IN_PRODUCTION
SN-00001551,EXEC-000554,WO-20260130-000554,5000000554,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-30 14:25:00,IN_PRODUCTION
SN-00001552,EXEC-000555,WO-20260131-000555,5000000555,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-31 06:45:00,IN_PRODUCTION
SN-00001553,EXEC-000555,WO-20260131-000555,5000000555,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-31 06:45:00,IN_PRODUCTION
SN-00001554,EXEC-000556,WO-20260131-000556,5000000556,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-31 07:05:00,IN_PRODUCTION
SN-00001555,EXEC-000556,WO-20260131-000556,5000000556,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-31 07:05:00,IN_PRODUCTION
SN-00001556,EXEC-000556,WO-20260131-000556,5000000556,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-31 07:05:00,IN_PRODUCTION
SN-00001557,EXEC-000557,WO-20260131-000557,5000000557,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-31 07:25:00,IN_PRODUCTION
SN-00001558,EXEC-000557,WO-20260131-000557,5000000557,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-31 07:25:00,IN_PRODUCTION
SN-00001559,EXEC-000557,WO-20260131-000557,5000000557,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-31 07:25:00,IN_PRODUCTION
SN-00001560,EXEC-000558,WO-20260131-000558,5000000558,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-31 07:45:00,IN_PRODUCTION
SN-00001561,EXEC-000558,WO-20260131-000558,5000000558,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-31 07:45:00,IN_PRODUCTION
SN-00001562,EXEC-000558,WO-20260131-000558,5000000558,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-31 07:45:00,IN_PRODUCTION
SN-00001563,EXEC-000558,WO-20260131-000558,5000000558,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-31 07:45:00,IN_PRODUCTION
SN-00001564,EXEC-000558,WO-20260131-000558,5000000558,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-31 07:45:00,IN_PRODUCTION
SN-00001565,EXEC-000559,WO-20260131-000559,5000000559,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-31 08:05:00,IN_PRODUCTION
