execution_id,work_order_id,sap_order_number,product_code,quantity,plant_code,production_line,planned_shift,execution_start,execution_end,status
EXEC-000421,WO-20260124-000421,5000000421,GIS-170-4000,2,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-24 12:05:00,2026-01-24 12:35:00,ExecutionStatus.PLANNED
EXEC-000422,WO-20260124-000422,5000000422,GIS-245-3150,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-24 12:25:00,2026-01-24 12:55:00,ExecutionStatus.PLANNED
EXEC-000423,WO-20260124-000423,5000000423,GIS-145-3150,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-24 12:45:00,2026-01-24 13:15:00,ExecutionStatus.PLANNED
EXEC-000424,WO-20260124-000424,5000000424,GIS-072-2500,4,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-24 13:05:00,2026-01-24 13:35:00,ExecutionStatus.PLANNED
EXEC-000425,WO-20260125-000425,5000000425,GIS-245-3150,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-25 06:45:00,2026-01-25 07:15:00,ExecutionStatus.PLANNED
EXEC-000426,WO-20260125-000426,5000000426,GIS-145-3150,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-25 07:05:00,2026-01-25 07:35:00,ExecutionStatus.PLANNED
EXEC-000427,WO-20260125-000427,5000000427,GIS-170-4000,2,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-25 07:25:00,2026-01-25 07:55:00,ExecutionStatus.PLANNED
EXEC-000428,WO-20260125-000428,5000000428,GIS-420-5000,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-25 07:45:00,2026-01-25 08:15:00,ExecutionStatus.PLANNED
EXEC-000429,WO-20260125-000429,5000000429,GIS-072-3150,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-25 08:05:00,2026-01-25 08:35:00,ExecutionStatus.PLANNED
EXEC-000430,WO-20260125-000430,5000000430,GIS-245-4000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-25 08:25:00,2026-01-25 08:55:00,ExecutionStatus.PLANNED
EXEC-000431,WO-20260125-000431,5000000431,GIS-145-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-25 08:45:00,2026-01-25 09:15:00,ExecutionStatus.PLANNED
EXEC-000432,WO-20260125-000432,5000000432,GIS-300-4000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-25 09:05:00,2026-01-25 09:35:00,ExecutionStatus.PLANNED
EXEC-000433,WO-20260125-000433,5000000433,GIS-300-4000,1,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-25 09:25:00,2026-01-25 09:55:00,ExecutionStatus.PLANNED
EXEC-000434,WO-20260125-000434,5000000434,GIS-145-4000,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-25 09:45:00,2026-01-25 10:15:00,ExecutionStatus.PLANNED
EXEC-000435,WO-20260125-000435,5000000435,GIS-170-4000,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-25 10:05:00,2026-01-25 10:35:00,ExecutionStatus.PLANNED
EXEC-000436,WO-20260125-000436,5000000436,GIS-145-3150,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-25 10:25:00,2026-01-25 10:55:00,ExecutionStatus.PLANNED
EXEC-000437,WO-20260125-000437,5000000437,GIS-550-5000,1,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-25 10:45:00,2026-01-25 11:15:00,ExecutionStatus.PLANNED
EXEC-000438,WO-20260125-000438,5000000438,GIS-420-5000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-25 11:05:00,2026-01-25 11:35:00,ExecutionStatus.PLANNED
EXEC-000439,WO-20260125-000439,5000000439,GIS-420-4000,1,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-25 11:25:00,2026-01-25 11:55:00,ExecutionStatus.PLANNED
EXEC-000440,WO-20260125-000440,5000000440,GIS-072-2500,4,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-25 11:45:00,2026-01-25 12:15:00,ExecutionStatus.PLANNED
EXEC-000441,WO-20260125-000441,5000000441,GIS-145-4000,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-25 12:05:00,2026-01-25 12:35:00,ExecutionStatus.PLANNED
EXEC-000442,WO-20260125-000442,5000000442,GIS-245-4000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-25 12:25:00,2026-01-25 12:55:00,ExecutionStatus.PLANNED
EXEC-000443,WO-20260125-000443,5000000443,GIS-072-3150,5,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-25 12:45:00,2026-01-25 13:15:00,ExecutionStatus.PLANNED
EXEC-000444,WO-20260125-000444,5000000444,GIS-145-4000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-25 13:05:00,2026-01-25 13:35:00,ExecutionStatus.PLANNED
EXEC-000445,WO-20260125-000445,5000000445,GIS-145-3150,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-25 13:25:00,2026-01-25 13:55:00,ExecutionStatus.PLANNED
EXEC-000446,WO-20260125-000446,5000000446,GIS-245-3150,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-25 13:45:00,2026-01-25 14:15:00,ExecutionStatus.PLANNED
EXEC-000447,WO-20260125-000447,5000000447,GIS-072-2500,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-25 14:05:00,2026-01-25 14:35:00,ExecutionStatus.PLANNED
EXEC-000448,WO-20260126-000448,5000000448,GIS-245-4000,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-26 06:45:00,2026-01-26 07:15:00,ExecutionStatus.PLANNED
EXEC-000449,WO-20260126-000449,5000000449,GIS-420-5000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-26 07:05:00,2026-01-26 07:35:00,ExecutionStatus.PLANNED
EXEC-000450,WO-20260126-000450,5000000450,GIS-170-4000,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-26 07:25:00,2026-01-26 07:55:00,ExecutionStatus.PLANNED
EXEC-000451,WO-20260126-000451,5000000451,GIS-420-4000,2,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-26 07:45:00,2026-01-26 08:15:00,ExecutionStatus.PLANNED
EXEC-000452,WO-20260126-000452,5000000452,GIS-170-4000,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-26 08:05:00,2026-01-26 08:35:00,ExecutionStatus.PLANNED
EXEC-000453,WO-20260126-000453,5000000453,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-26 08:25:00,2026-01-26 08:55:00,ExecutionStatus.PLANNED
EXEC-000454,WO-20260126-000454,5000000454,GIS-072-3150,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-26 08:45:00,2026-01-26 09:15:00,ExecutionStatus.PLANNED
EXEC-000455,WO-20260126-000455,5000000455,GIS-072-2500,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-26 09:05:00,2026-01-26 09:35:00,ExecutionStatus.PLANNED
EXEC-000456,WO-20260126-000456,5000000456,GIS-072-2500,4,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-26 09:25:00,2026-01-26 09:55:00,ExecutionStatus.PLANNED
EXEC-000457,WO-20260126-000457,5000000457,GIS-300-4000,1,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-26 09:45:00,2026-01-26 10:15:00,ExecutionStatus.PLANNED
EXEC-000458,WO-20260126-000458,5000000458,GIS-145-4000,3,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-26 10:05:00,2026-01-26 10:35:00,ExecutionStatus.PLANNED
EXEC-000459,WO-20260126-000459,5000000459,GIS-420-5000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-26 10:25:00,2026-01-26 10:55:00,ExecutionStatus.PLANNED
EXEC-000460,WO-20260126-000460,5000000460,GIS-245-4000,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-26 10:45:00,2026-01-26 11:15:00,ExecutionStatus.PLANNED
EXEC-000461,WO-20260126-000461,5000000461,GIS-170-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-26 11:05:00,2026-01-26 11:35:00,ExecutionStatus.PLANNED
EXEC-000462,WO-20260126-000462,5000000462,GIS-145-4000,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-26 11:25:00,2026-01-26 11:55:00,ExecutionStatus.PLANNED
EXEC-000463,WO-20260126-000463,5000000463,GIS-072-2500,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-26 11:45:00,2026-01-26 12:15:00,ExecutionStatus.PLANNED
EXEC-000464,WO-20260126-000464,5000000464,GIS-072-3150,4,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-26 12:05:00,2026-01-26 12:35:00,ExecutionStatus.PLANNED
EXEC-000465,WO-20260126-000465,5000000465,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-26 12:25:00,2026-01-26 12:55:00,ExecutionStatus.PLANNED
EXEC-000466,WO-20260126-000466,5000000466,GIS-145-3150,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-26 12:45:00,2026-01-26 13:15:00,ExecutionStatus.PLANNED
EXEC-000467,WO-20260127-000467,5000000467,GIS-145-3150,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-27 06:45:00,2026-01-27 07:15:00,ExecutionStatus.PLANNED
EXEC-000468,WO-20260127-000468,5000000468,GIS-245-3150,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-27 07:05:00,2026-01-27 07:35:00,ExecutionStatus.PLANNED
EXEC-000469,WO-20260127-000469,5000000469,GIS-072-2500,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-27 07:25:00,2026-01-27 07:55:00,ExecutionStatus.PLANNED
EXEC-000470,WO-20260127-000470,5000000470,GIS-072-3150,5,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-27 07:45:00,2026-01-27 08:15:00,ExecutionStatus.PLANNED
EXEC-000471,WO-20260127-000471,5000000471,GIS-170-4000,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-27 08:05:00,2026-01-27 08:35:00,ExecutionStatus.PLANNED
EXEC-000472,WO-20260127-000472,5000000472,GIS-170-4000,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-27 08:25:00,2026-01-27 08:55:00,ExecutionStatus.PLANNED
EXEC-000473,WO-20260127-000473,5000000473,GIS-145-3150,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-27 08:45:00,2026-01-27 09:15:00,ExecutionStatus.PLANNED
EXEC-000474,WO-20260127-000474,5000000474,GIS-145-3150,4,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-27 09:05:00,2026-01-27 09:35:00,ExecutionStatus.PLANNED
EXEC-000475,WO-20260127-000475,5000000475,GIS-072-2500,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-27 09:25:00,2026-01-27 09:55:00,ExecutionStatus.PLANNED
EXEC-000476,WO-20260127-000476,5000000476,GIS-245-4000,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-27 09:45:00,2026-01-27 10:15:00,ExecutionStatus.PLANNED
EXEC-000477,WO-20260127-000477,5000000477,GIS-300-4000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-27 10:05:00,2026-01-27 10:35:00,ExecutionStatus.PLANNED
EXEC-000478,WO-20260127-000478,5000000478,GIS-145-3150,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-27 10:25:00,2026-01-27 10:55:00,ExecutionStatus.PLANNED
EXEC-000479,WO-20260127-000479,5000000479,GIS-145-3150,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-27 10:45:00,2026-01-27 11:15:00,ExecutionStatus.PLANNED
EXEC-000480,WO-20260127-000480,5000000480,GIS-245-4000,1,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-27 11:05:00,2026-01-27 11:35:00,ExecutionStatus.PLANNED
EXEC-000481,WO-20260127-000481,5000000481,GIS-072-2500,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-27 11:25:00,2026-01-27 11:55:00,ExecutionStatus.PLANNED
EXEC-000482,WO-20260127-000482,5000000482,GIS-245-4000,3,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-27 11:45:00,2026-01-27 12:15:00,ExecutionStatus.PLANNED
EXEC-000483,WO-20260127-000483,5000000483,GIS-300-4000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-27 12:05:00,2026-01-27 12:35:00,ExecutionStatus.PLANNED
EXEC-000484,WO-20260127-000484,5000000484,GIS-420-4000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-27 12:25:00,2026-01-27 12:55:00,ExecutionStatus.PLANNED
EXEC-000485,WO-20260127-000485,5000000485,GIS-072-3150,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-27 12:45:00,2026-01-27 13:15:00,ExecutionStatus.PLANNED
EXEC-000486,WO-20260127-000486,5000000486,GIS-245-4000,1,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-27 13:05:00,2026-01-27 13:35:00,ExecutionStatus.PLANNED
EXEC-000487,WO-20260127-000487,5000000487,GIS-072-2500,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-27 13:25:00,2026-01-27 13:55:00,ExecutionStatus.PLANNED
EXEC-000488,WO-20260127-000488,5000000488,GIS-072-3150,4,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-27 13:45:00,2026-01-27 14:15:00,ExecutionStatus.PLANNED
EXEC-000489,WO-20260127-000489,5000000489,GIS-245-4000,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-27 14:05:00,2026-01-27 14:35:00,ExecutionStatus.PLANNED
EXEC-000490,WO-20260127-000490,5000000490,GIS-072-3150,4,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-27 14:25:00,2026-01-27 14:55:00,ExecutionStatus.PLANNED
EXEC-000491,WO-20260128-000491,5000000491,GIS-145-3150,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-28 06:45:00,2026-01-28 07:15:00,ExecutionStatus.PLANNED
EXEC-000492,WO-20260128-000492,5000000492,GIS-145-4000,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-28 07:05:00,2026-01-28 07:35:00,ExecutionStatus.PLANNED
EXEC-000493,WO-20260128-000493,5000000493,GIS-145-4000,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-28 07:25:00,2026-01-28 07:55:00,ExecutionStatus.PLANNED
EXEC-000494,WO-20260128-000494,5000000494,GIS-300-4000,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-28 07:45:00,2026-01-28 08:15:00,ExecutionStatus.PLANNED
EXEC-000495,WO-20260128-000495,5000000495,GIS-072-2500,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-28 08:05:00,2026-01-28 08:35:00,ExecutionStatus.PLANNED
EXEC-000496,WO-20260128-000496,5000000496,GIS-170-4000,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-28 08:25:00,2026-01-28 08:55:00,ExecutionStatus.PLANNED
EXEC-000497,WO-20260128-000497,5000000497,GIS-145-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-28 08:45:00,2026-01-28 09:15:00,ExecutionStatus.PLANNED
EXEC-000498,WO-20260128-000498,5000000498,GIS-245-4000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-28 09:05:00,2026-01-28 09:35:00,ExecutionStatus.PLANNED
EXEC-000499,WO-20260128-000499,5000000499,GIS-145-4000,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-28 09:25:00,2026-01-28 09:55:00,ExecutionStatus.PLANNED
EXEC-000500,WO-20260128-000500,5000000500,GIS-420-4000,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-28 09:45:00,2026-01-28 10:15:00,ExecutionStatus.PLANNED
EXEC-000501,WO-20260128-000501,5000000501,GIS-420-5000,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-28 10:05:00,2026-01-28 10:35:00,ExecutionStatus.PLANNED
EXEC-000502,WO-20260128-000502,5000000502,GIS-145-4000,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-28 10:25:00,2026-01-28 10:55:00,ExecutionStatus.PLANNED
EXEC-000503,WO-20260128-000503,5000000503,GIS-072-2500,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-28 10:45:00,2026-01-28 11:15:00,ExecutionStatus.PLANNED
EXEC-000504,WO-20260128-000504,5000000504,GIS-420-5000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-28 11:05:00,2026-01-28 11:35:00,ExecutionStatus.PLANNED
EXEC-000505,WO-20260128-000505,5000000505,GIS-072-2500,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-28 11:25:00,2026-01-28 11:55:00,ExecutionStatus.PLANNED
EXEC-000506,WO-20260128-000506,5000000506,GIS-145-4000,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-28 11:45:00,2026-01-28 12:15:00,ExecutionStatus.PLANNED
EXEC-000507,WO-20260128-000507,5000000507,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-28 12:05:00,2026-01-28 12:35:00,ExecutionStatus.PLANNED
EXEC-000508,WO-20260128-000508,5000000508,GIS-072-2500,4,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-28 12:25:00,2026-01-28 12:55:00,ExecutionStatus.PLANNED
EXEC-000509,WO-20260128-000509,5000000509,GIS-072-2500,5,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-28 12:45:00,2026-01-28 13:15:00,ExecutionStatus.PLANNED
EXEC-000510,WO-20260129-000510,5000000510,GIS-072-2500,4,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-29 06:45:00,2026-01-29 07:15:00,ExecutionStatus.PLANNED
EXEC-000511,WO-20260129-000511,5000000511,GIS-072-2500,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-29 07:05:00,2026-01-29 07:35:00,ExecutionStatus.PLANNED
EXEC-000512,WO-20260129-000512,5000000512,GIS-245-4000,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-29 07:25:00,2026-01-29 07:55:00,ExecutionStatus.PLANNED
EXEC-000513,WO-20260129-000513,5000000513,GIS-300-4000,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-29 07:45:00,2026-01-29 08:15:00,ExecutionStatus.PLANNED
EXEC-000514,WO-20260129-000514,5000000514,GIS-072-2500,5,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-29 08:05:00,2026-01-29 08:35:00,ExecutionStatus.PLANNED
EXEC-000515,WO-20260129-000515,5000000515,GIS-245-3150,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-29 08:25:00,2026-01-29 08:55:00,ExecutionStatus.PLANNED
EXEC-000516,WO-20260129-000516,5000000516,GIS-170-4000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-29 08:45:00,2026-01-29 09:15:00,ExecutionStatus.PLANNED
EXEC-000517,WO-20260129-000517,5000000517,GIS-072-3150,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-29 09:05:00,2026-01-29 09:35:00,ExecutionStatus.PLANNED
EXEC-000518,WO-20260129-000518,5000000518,GIS-550-5000,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-29 09:25:00,2026-01-29 09:55:00,ExecutionStatus.PLANNED
EXEC-000519,WO-20260129-000519,5000000519,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-29 09:45:00,2026-01-29 10:15:00,ExecutionStatus.PLANNED
EXEC-000520,WO-20260129-000520,5000000520,GIS-145-4000,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-29 10:05:00,2026-01-29 10:35:00,ExecutionStatus.PLANNED
EXEC-000521,WO-20260129-000521,5000000521,GIS-145-4000,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-29 10:25:00,2026-01-29 10:55:00,ExecutionStatus.PLANNED
EXEC-000522,WO-20260129-000522,5000000522,GIS-145-3150,4,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-29 10:45:00,2026-01-29 11:15:00,ExecutionStatus.PLANNED
EXEC-000523,WO-20260129-000523,5000000523,GIS-245-4000,2,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-29 11:05:00,2026-01-29 11:35:00,ExecutionStatus.PLANNED
EXEC-000524,WO-20260129-000524,5000000524,GIS-245-3150,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-29 11:25:00,2026-01-29 11:55:00,ExecutionStatus.PLANNED
EXEC-000525,WO-20260129-000525,5000000525,GIS-245-4000,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-29 11:45:00,2026-01-29 12:15:00,ExecutionStatus.PLANNED
EXEC-000526,WO-20260129-000526,5000000526,GIS-145-3150,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-29 12:05:00,2026-01-29 12:35:00,ExecutionStatus.PLANNED
EXEC-000527,WO-20260129-000527,5000000527,GIS-072-3150,5,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-29 12:25:00,2026-01-29 12:55:00,ExecutionStatus.PLANNED
EXEC-000528,WO-20260129-000528,5000000528,GIS-245-3150,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-29 12:45:00,2026-01-29 13:15:00,ExecutionStatus.PLANNED
EXEC-000529,WO-20260129-000529,5000000529,GIS-072-2500,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-29 13:05:00,2026-01-29 13:35:00,ExecutionStatus.PLANNED
EXEC-000530,WO-20260129-000530,5000000530,GIS-145-4000,3,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-29 13:25:00,2026-01-29 13:55:00,ExecutionStatus.PLANNED
EXEC-000531,WO-20260130-000531,5000000531,GIS-072-3150,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-30 06:45:00,2026-01-30 07:15:00,ExecutionStatus.PLANNED
EXEC-000532,WO-20260130-000532,5000000532,GIS-145-3150,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-30 07:05:00,2026-01-30 07:35:00,ExecutionStatus.PLANNED
EXEC-000533,WO-20260130-000533,5000000533,GIS-145-4000,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-30 07:25:00,2026-01-30 07:55:00,ExecutionStatus.PLANNED
EXEC-000534,WO-20260130-000534,5000000534,GIS-245-3150,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-30 07:45:00,2026-01-30 08:15:00,ExecutionStatus.PLANNED
EXEC-000535,WO-20260130-000535,5000000535,GIS-245-4000,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-30 08:05:00,2026-01-30 08:35:00,ExecutionStatus.PLANNED
EXEC-000536,WO-20260130-000536,5000000536,GIS-072-2500,4,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-30 08:25:00,2026-01-30 08:55:00,ExecutionStatus.PLANNED
EXEC-000537,WO-20260130-000537,5000000537,GIS-145-3150,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-30 08:45:00,2026-01-30 09:15:00,ExecutionStatus.PLANNED
EXEC-000538,WO-20260130-000538,5000000538,GIS-145-3150,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-30 09:05:00,2026-01-30 09:35:00,ExecutionStatus.PLANNED
EXEC-000539,WO-20260130-000539,5000000539,GIS-145-4000,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-30 09:25:00,2026-01-30 09:55:00,ExecutionStatus.PLANNED
EXEC-000540,WO-20260130-000540,5000000540,GIS-072-2500,4,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-30 09:45:00,2026-01-30 10:15:00,ExecutionStatus.PLANNED
EXEC-000541,WO-20260130-000541,5000000541,GIS-170-4000,2,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-30 10:05:00,2026-01-30 10:35:00,ExecutionStatus.PLANNED
EXEC-000542,WO-20260130-000542,5000000542,GIS-145-3150,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-30 10:25:00,2026-01-30 10:55:00,ExecutionStatus.PLANNED
EXEC-000543,WO-20260130-000543,5000000543,GIS-072-3150,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-30 10:45:00,2026-01-30 11:15:00,ExecutionStatus.PLANNED
EXEC-000544,WO-20260130-000544,5000000544,GIS-145-3150,4,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-30 11:05:00,2026-01-30 11:35:00,ExecutionStatus.PLANNED
EXEC-000545,WO-20260130-000545,5000000545,GIS-145-3150,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-30 11:25:00,2026-01-30 11:55:00,ExecutionStatus.PLANNED
EXEC-000546,WO-20260130-000546,5000000546,GIS-145-3150,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-30 11:45:00,2026-01-30 12:15:00,ExecutionStatus.PLANNED
EXEC-000547,WO-20260130-000547,5000000547,GIS-550-5000,1,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-30 12:05:00,2026-01-30 12:35:00,ExecutionStatus.PLANNED
EXEC-000548,WO-20260130-000548,5000000548,GIS-072-2500,5,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-30 12:25:00,2026-01-30 12:55:00,ExecutionStatus.PLANNED
EXEC-000549,WO-20260130-000549,5000000549,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-30 12:45:00,2026-01-30 13:15:00,ExecutionStatus.PLANNED
EXEC-000550,WO-20260130-000550,5000000550,GIS-420-5000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-30 13:05:00,2026-01-30 13:35:00,ExecutionStatus.PLANNED
EXEC-000551,WO-20260130-000551,5000000551,GIS-245-3150,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-30 13:25:00,2026-01-30 13:55:00,ExecutionStatus.PLANNED
EXEC-000552,WO-20260130-000552,5000000552,GIS-072-2500,5,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-30 13:45:00,2026-01-30 14:15:00,ExecutionStatus.PLANNED
EXEC-000553,WO-20260130-000553,5000000553,GIS-145-3150,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-30 14:05:00,2026-01-30 14:35:00,ExecutionStatus.PLANNED
EXEC-000554,WO-20260130-000554,5000000554,GIS-072-3150,4,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-30 14:25:00,2026-01-30 14:55:00,ExecutionStatus.PLANNED
EXEC-000555,WO-20260131-000555,5000000555,GIS-145-3150,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-31 06:45:00,2026-01-31 07:15:00,ExecutionStatus.PLANNED
EXEC-000556,WO-20260131-000556,5000000556,GIS-145-4000,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-31 07:05:00,2026-01-31 07:35:00,ExecutionStatus.PLANNED
EXEC-000557,WO-20260131-000557,5000000557,GIS-072-3150,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-31 07:25:00,2026-01-31 07:55:00,ExecutionStatus.PLANNED
EXEC-000558,WO-20260131-000558,5000000558,GIS-072-3150,5,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-31 07:45:00,2026-01-31 08:15:00,ExecutionStatus.PLANNED
EXEC-000559,WO-20260131-000559,5000000559,GIS-170-4000,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-31 08:05:00,2026-01-31 08:35:00,ExecutionStatus.PLANNED
EXEC-000560,WO-20260131-000560,5000000560,GIS-245-3150,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-31 08:25:00,2026-01-31 08:55:00,ExecutionStatus.PLANNED
